"LINTON BORDLANDS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,4.44,1.61,,,,,
February,,,,,,1.18,3.06,,,,,
March,,,,,,1.06,5.06,,,,,
April,,,,,,1.13,2.27,,,,,
May,,,,,,1.97,0.93,,,,,
June,,,,,,2.81,3.15,,,,,
July,,,,,,2.80,1.97,,,,,
August,,,,,,2.33,3.62,,,,,
September,,,,,,4.75,,,,,,
October,,,,,,3.73,,,,,,
November,,,,,,5.09,,,,,,
December,,,,,,1.82,,,,,,
Total,,,,,,33.11,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,33.11,21.67,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,NaN,NaN,NaN,NaN,,
