"ACHANALT STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,4.45,5.24,,,,4.73,,,,
February,,,2.61,2.18,,,,9.40,,,,
March,,,1.22,1.72,,,,4.02,,,,
April,,,2.94,2.88,,,,1.36,,,,
May,,,2.61,3.40,,,,2.40,,,,
June,,,6.19,3.19,,,,6.36,,,,
July,,,2.66,3.91,,,,3.96,,,,
August,,,2.47,6.43,,,,4.30,,,,
September,,,8.02,5.18,,,,1.51,,,,
October,,,6.11,6.67,,,,6.48,,,,
November,,,5.55,6.76,,,,6.41,,,,
December,,,3.53,7.39,,,,7.07,,,,
Total,,,48.36,54.95,,,,58.00,,,,
Calc annual,0.00,0.00,48.36,54.95,0.00,0.00,0.00,58.00,0.00,0.00,,
Difference,NaN,NaN,0.00,0.00,NaN,NaN,NaN,0.00,NaN,NaN,,
