"BRIDPORT HILL SIDE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,3.35,,,,,,,,,,
February,,2.23,,,,,,,,,,
March,,1.85,,,,,,,,,,
April,,5.16,,,,,,,,,,
May,,0.96,,,,,,,,,,
June,,1.90,,,,,,,,,,
July,,3.66,,,,,,,,,,
August,,0.74,,,,,,,,,,
September,,4.38,,,,,,,,,,
October,,2.87,,,,,,,,,,
November,,1.30,,,,,,,,,,
December,,2.58,,,,,,,,,,
Total,,30.98,,,,,,,,,,
Calc annual,0.00,30.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
