"COROFIN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,5.11,2.13,6.89,4.44,3.61,,
February,,,,,,0.96,4.87,3.07,2.04,4.09,,
March,,,,,,1.11,4.55,2.50,1.47,2.60,,
April,,,,,,1.70,2.80,3.58,1.95,2.24,,
May,,,,,,2.78,0.69,2.37,3.04,2.38,,
June,,,,,,4.58,1.68,2.64,5.86,4.87,,
July,,,,,,1.97,2.71,2.44,1.11,3.76,,
August,,,,,,2.74,3.54,6.44,4.71,4.53,,
September,,,,,,7.02,5.26,2.69,3.71,4.70,,
October,,,,,,5.09,3.59,6.27,4.26,2.64,,
November,,,,,,3.43,4.77,8.56,2.29,0.79,,
December,,,,,,3.71,6.44,5.81,2.37,3.33,,
Total,,,,,,40.20,43.03,53.26,37.25,39.54,,
Calc annual,0.00,0.00,0.00,0.00,0.00,40.20,43.03,53.26,37.25,39.54,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,0.00,0.00,,
