"LITTLEBOROUGH ROCHDALE WINDY BANK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,4.10,2.00,5.50,4.10,4.10,4.30,2.30,5.50,4.50,1.50,,
February,2.00,3.00,4.00,0.80,1.70,1.20,4.80,5.00,2.00,3.20,,
March,3.60,1.10,4.00,2.90,3.70,0.90,3.70,3.40,1.40,2.00,,
April,1.10,4.00,3.60,0.30,1.70,1.40,2.30,2.10,1.80,1.70,,
May,2.30,1.90,2.40,2.40,1.70,2.30,1.30,3.10,4.30,1.70,,
June,2.10,3.80,6.40,1.70,0.90,4.00,3.50,2.50,3.00,5.50,,
July,1.00,4.80,4.40,4.80,2.50,5.40,2.80,4.90,0.40,5.50,,
August,2.00,1.30,3.70,4.60,5.00,3.10,4.10,3.90,5.40,4.90,,
September,3.80,5.00,6.00,2.40,3.90,5.20,3.90,4.60,4.30,3.00,,
October,10.30,5.30,5.50,5.80,5.10,4.80,3.40,5.20,4.00,2.00,,
November,4.10,1.40,5.40,3.50,3.10,5.40,3.80,5.80,3.00,1.60,,
December,2.20,2.60,3.30,1.20,3.40,1.80,7.80,5.20,2.30,2.80,,
Total,38.60,36.20,54.20,34.50,36.80,39.80,43.70,51.20,36.40,35.40,,
Calc annual,38.60,36.20,54.20,34.50,36.80,39.80,43.70,51.20,36.40,35.40,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
