"KNOYDART INVERIE LOCHNEVIS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,4.20,6.20,13.70,10.40,12.00,5.10,6.50,,,,,
February,,10.60,7.20,6.00,2.70,2.80,4.60,,,,,
March,3.10,5.70,4.00,1.90,11.00,1.80,10.00,,,,,
April,6.90,2.30,3.10,1.80,9.10,5.00,3.30,,,,,
May,8.50,2.10,5.00,3.40,1.10,7.40,3.00,,,,,
June,5.40,2.40,9.70,5.60,3.40,4.10,5.80,,,,,
July,4.40,6.80,3.50,5.00,4.70,4.10,4.60,,,,,
August,1.70,6.00,4.90,9.10,8.20,11.20,5.70,,,,,
September,7.10,2.70,10.70,8.50,13.50,5.50,3.90,,,,,
October,8.70,6.50,9.80,6.80,14.30,6.20,5.40,,,,,
November,4.50,4.40,8.20,7.70,6.20,6.70,1.70,,,,,
December,5.60,10.30,3.20,7.50,4.60,7.80,4.90,,,,,
Total,60.10,66.00,83.00,73.70,90.80,67.70,59.40,,,,,
Calc annual,60.10,66.00,83.00,73.70,90.80,67.70,59.40,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,NaN,NaN,NaN,,
