"KILSALLAGHAN CORRSTOWN HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,2.69,0.60,5.44,2.24,2.15,,
February,,,,,,2.10,3.95,1.77,,3.74,,
March,,,,,,1.09,2.27,3.49,1.57,2.45,,
April,,,,,,0.93,1.87,4.29,3.62,1.82,,
May,,,,,,1.72,1.50,2.76,4.87,2.52,,
June,,,,,,2.82,1.83,1.71,5.03,5.55,,
July,,,,,,2.86,1.45,3.14,1.00,4.55,,
August,,,,,,1.87,3.13,5.21,5.44,3.12,,
September,,,,,,4.45,4.28,1.90,2.28,3.45,,
October,,,,,,6.50,5.45,3.07,1.76,1.43,,
November,,,,,,5.15,5.05,3.87,1.39,1.19,,
December,,,,,,1.75,7.32,2.78,1.69,1.22,,
Total,,,,,,33.93,38.70,39.43,,33.19,,
Calc annual,0.00,0.00,0.00,0.00,0.00,33.93,38.70,39.43,30.89,33.19,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,NaN,-0.00,,
