"DUNGANNON ALLAN ROCK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,,,4.94,3.97,,
February,,,,,,,,,2.37,2.12,,
March,,,,,,,,,2.21,3.40,,
April,,,,,,,,,2.85,2.53,,
May,,,,,,,,,4.13,3.76,,
June,,,,,,,,,4.19,5.49,,
July,,,,,,,,,0.19,5.53,,
August,,,,,,,,,4.68,3.38,,
September,,,,,,,,,3.26,4.60,,
October,,,,,,,,,5.33,1.68,,
November,,,,,,,,,2.69,1.09,,
December,,,,,,,,,3.57,1.51,,
Total,,,,,,,,,40.41,39.06,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.41,39.06,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
