"WATERFORD ROANMORE LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,6.61,2.00,5.37,2.31,,,
February,,,,,,1.87,5.32,1.08,2.74,,,
March,,,,,,1.16,3.48,2.57,1.24,,,
April,,,,,,1.23,2.32,4.94,3.34,,,
May,,,,,,2.22,0.50,3.31,4.87,,,
June,,,,,,3.02,1.04,2.93,5.04,,,
July,,,,,,3.47,1.99,1.80,0.82,,,
August,,,,,,1.64,3.29,6.06,3.67,,,
September,,,,,,5.79,4.76,2.87,2.28,,,
October,,,,,,7.45,6.39,3.73,2.58,,,
November,,,,,,5.63,5.19,5.49,1.36,,,
December,,,,,,1.31,8.51,4.70,1.79,,,
Total,,,,,,41.40,44.79,44.85,32.04,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,41.40,44.79,44.85,32.04,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,NaN,,
