"GORT CREGG PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,3.82,3.60,5.64,7.06,3.26,5.22,2.27,5.60,3.72,3.45,,
February,2.97,2.81,3.61,1.64,2.37,0.90,4.26,2.87,1.19,5.52,,
March,1.22,3.02,1.85,2.95,2.15,1.08,5.25,2.89,1.66,2.26,,
April,1.81,4.98,1.60,2.16,2.76,1.41,3.52,3.44,2.10,2.50,,
May,3.79,0.86,3.24,2.41,1.59,2.27,0.77,2.89,3.18,2.10,,
June,0.98,3.97,4.43,2.23,2.16,4.35,1.96,2.95,7.05,5.48,,
July,1.33,4.95,2.31,5.14,3.72,2.47,2.20,2.75,1.54,2.84,,
August,1.99,2.14,3.39,5.40,6.79,3.52,4.15,4.88,5.38,5.28,,
September,3.02,1.39,3.56,3.21,6.48,6.90,4.88,2.54,3.46,5.79,,
October,6.09,3.48,4.48,5.32,6.45,4.39,3.49,6.33,3.91,1.75,,
November,0.89,1.46,4.18,1.94,3.66,3.10,4.40,7.18,1.68,0.77,,
December,2.10,4.18,5.88,1.28,4.95,3.23,5.51,4.10,1.74,2.44,,
Total,30.01,36.84,44.17,40.74,46.34,38.84,42.66,48.42,36.61,40.18,,
Calc annual,30.01,36.84,44.17,40.74,46.34,38.84,42.66,48.42,36.61,40.18,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
