"BUXTON POOLES CAVERN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,1.89,8.07,4.26,6.06,6.01,,,5.61,,,
February,,5.12,8.89,1.62,3.74,1.40,,,1.70,,,
March,,1.40,5.71,3.81,5.44,0.60,,,3.00,,,
April,,4.02,3.71,1.74,2.37,1.85,,,2.43,,,
May,,3.52,4.81,4.10,2.02,2.78,,,6.72,,,
June,,5.31,8.43,3.15,1.21,4.49,,,4.36,,,
July,,6.61,6.23,4.15,2.95,8.17,,,1.70,,,
August,,2.53,4.62,5.43,7.12,3.80,,,6.24,,,
September,,4.52,8.44,4.28,4.12,4.54,,,5.91,,,
October,,6.42,9.34,6.66,6.54,7.64,,,6.45,,,
November,,4.01,7.09,3.70,7.40,7.43,,,3.35,,,
December,,3.88,6.31,1.73,4.28,3.63,,,2.40,,,
Total,,49.23,81.65,44.63,53.25,52.34,,,49.87,,,
Calc annual,0.00,49.23,81.65,44.63,53.25,52.34,0.00,0.00,49.87,0.00,,
Difference,NaN,-0.00,0.00,0.00,0.00,0.00,NaN,NaN,-0.00,NaN,,
