"CORK QUEENS COLLEGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6012,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,4.76,4.92,7.26,9.70,2.77,7.88,2.61,8.08,2.82,6.51,,
February,4.39,4.47,5.32,1.46,5.41,1.41,4.36,1.56,3.38,3.80,,
March,2.24,2.64,3.80,4.85,1.05,1.22,3.63,2.99,1.27,1.47,,
April,1.14,4.48,1.11,1.98,1.64,1.09,3.30,6.45,4.85,3.75,,
May,2.38,0.65,1.50,1.47,0.18,2.42,0.25,3.80,5.68,1.45,,
June,0.64,4.22,3.52,2.43,0.91,3.01,0.85,3.88,7.47,4.88,,
July,1.01,4.67,6.94,3.40,1.27,1.96,1.39,1.43,1.51,4.25,,
August,1.60,2.05,6.83,3.24,1.66,2.41,2.94,6.08,7.07,2.11,,
September,3.44,4.59,3.16,2.80,3.36,6.48,5.24,3.23,3.12,2.60,,
October,6.70,3.43,5.27,2.17,3.26,6.49,6.88,7.18,3.49,0.75,,
November,3.33,5.06,6.27,2.52,3.69,4.21,7.28,4.37,2.86,0.75,,
December,3.98,4.20,10.59,0.77,5.15,2.28,8.15,4.02,3.09,2.25,,
Total,35.61,45.38,61.57,36.79,30.35,40.86,46.88,53.07,46.61,34.57,,
Calc annual,35.61,45.38,61.57,36.79,30.35,40.86,46.88,53.07,46.61,34.57,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,,
