"RETFORD BABWORTH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,1.11,0.63,2.67,2.20,1.02,1.99,1.74,3.32,1.36,1.19,,
February,1.62,1.18,2.49,1.52,1.41,1.19,2.20,2.32,0.92,2.54,,
March,2.17,1.25,1.69,1.83,0.90,0.61,2.65,2.38,0.49,0.70,,
April,0.60,2.83,3.44,0.47,1.74,0.71,1.88,3.68,1.59,2.22,,
May,0.94,1.64,1.37,1.95,1.75,1.72,0.92,2.48,4.02,3.49,,
June,1.25,3.52,2.89,1.17,0.41,2.37,2.52,1.59,2.92,3.75,,
July,0.67,3.80,5.41,2.64,1.69,4.28,1.04,2.11,0.78,4.17,,
August,1.23,1.73,3.10,2.60,1.14,1.90,1.82,4.03,4.08,2.92,,
September,0.95,5.50,2.96,1.79,1.39,2.21,2.95,3.28,1.38,2.06,,
October,4.97,1.43,4.34,2.04,2.80,4.47,2.66,1.02,2.48,0.85,,
November,0.62,0.99,3.32,2.30,2.64,2.87,3.13,1.78,1.91,1.58,,
December,3.23,1.63,3.68,0.21,1.59,0.90,5.43,1.75,1.37,0.95,,
Total,19.36,26.13,37.36,20.72,18.48,25.22,28.94,29.74,23.30,26.42,,
Calc annual,19.36,26.13,37.36,20.72,18.48,25.22,28.94,29.74,23.30,26.42,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,,
