"GELDESTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,1.53,,,,,,,,,,,
February,0.94,,,,,,,,,,,
March,1.62,,,,,,,,,,,
April,0.42,,,,,,,,,,,
May,1.05,,,,,,,,,,,
June,1.04,,,,,,,,,,,
July,2.37,,,,,,,,,,,
August,1.56,,,,,,,,,,,
September,,,,,,,,,,,,
October,,,,,,,,,,,,
November,,,,,,,,,,,,
December,,,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
