"JONESBOROUGH FLURRYBRIDGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,2.09,8.37,4.10,4.09,,
February,,,,,,,5.13,3.22,2.53,3.80,,
March,,,,,,,3.70,3.47,1.34,1.63,,
April,,,,,,,2.77,4.76,2.88,2.19,,
May,,,,,,,0.37,2.63,6.07,4.00,,
June,,,,,,,2.32,4.01,3.16,4.72,,
July,,,,,,,1.82,4.46,0.76,7.60,,
August,,,,,,,4.10,4.90,3.19,4.32,,
September,,,,,,,4.91,2.72,4.00,6.06,,
October,,,,,,,5.35,4.97,3.65,3.03,,
November,,,,,,,5.27,5.19,1.41,1.35,,
December,,,,,,,11.54,4.73,1.25,1.33,,
Total,,,,,,,49.37,53.43,34.34,44.12,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,49.37,53.43,34.34,44.12,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,,
