"STRATHMIGLO LEDEN URQUHART",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,,,,3.02,,
February,,,,,,,,,,5.71,,
March,,,,,,,,,,4.04,,
April,,,,,,,,,,3.25,,
May,,,,,,,,,,2.25,,
June,,,,,,,,,,5.13,,
July,,,,,,,,,,4.45,,
August,,,,,,,,,,6.14,,
September,,,,,,,,,,2.45,,
October,,,,,,,,,,1.37,,
November,,,,,,,,,,1.94,,
December,,,,,,,,,,1.49,,
Total,,,,,,,,,,41.24,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.24,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
