"WENLOCK CHURCH PREEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,,,2.48,1.63,,
February,,,,,,,,,1.39,2.57,,
March,,,,,,,,,0.89,1.08,,
April,,,,,,,,,1.74,2.94,,
May,,,,,,,,,5.82,2.15,,
June,,,,,,,,,3.91,5.52,,
July,,,,,,,,,1.21,3.46,,
August,,,,,,,,,6.58,5.98,,
September,,,,,,,,,2.45,2.84,,
October,,,,,,,,,5.02,1.27,,
November,,,,,,,,,3.77,1.03,,
December,,,,,,,,,2.51,1.04,,
Total,,,,,,,,,37.77,31.51,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.77,31.51,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
