"DUBLIN BELVEDERE PLACE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,,,,1.55,,
February,,,,,,,,,,3.20,,
March,,,,,,,,,,1.83,,
April,,,,,,,,,,1.78,,
May,,,,,,,,,,2.02,,
June,,,,,,,,,,3.32,,
July,,,,,,,,,,4.17,,
August,,,,,,,,,,3.85,,
September,,,,,,,,,,2.23,,
October,,,,,,,,,,1.32,,
November,,,,,,,,,,0.94,,
December,,,,,,,,,1.72,1.11,,
Total,,,,,,,,,,27.32,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.72,27.32,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
