"BIGGAR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4360,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.94,5.95,3.34,3.07,2.83,4.76,4.00,,,,,
February,3.88,0.54,3.13,3.88,0.69,5.04,3.29,,,,,
March,4.84,4.46,1.71,1.14,0.57,2.07,2.66,,,,,
April,2.05,0.96,2.09,3.30,1.52,4.31,2.58,,,,,
May,4.11,1.57,2.63,2.68,3.25,4.68,3.17,,,,,
June,0.83,0.50,1.75,1.59,1.24,0.36,3.03,,,,,
July,3.59,3.17,3.63,3.96,4.48,2.05,3.45,,,,,
August,5.74,5.82,2.52,5.76,2.97,2.62,2.95,,,,,
September,2.33,1.52,1.78,4.29,3.87,4.36,4.07,,,,,
October,1.57,3.13,1.90,3.97,2.89,3.54,3.88,,,,,
November,2.54,1.29,1.72,3.70,1.77,1.37,4.41,,,,,
December,3.08,5.40,3.00,2.84,4.32,3.22,1.16,,,,,
Total,39.50,34.31,29.20,40.18,30.40,38.38,38.65,,,,,
Calc annual,39.50,34.31,29.20,40.18,30.40,38.38,38.65,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,
