CHESTERFIELD-GAS-WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK375711,Long,-1.439628,Lat,53.235615,Elevation,279,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,3.17,4.24,3.79,1.9,3.68,3.22,0.68,1.27,4.11,1.95,1.99,1.19,2.5,3.82,0.67,2.46,0.6,3.12,4.25,2.24,1.19,3.31,3.15,1,3.53,0.67,,1.3,2.37,1.06,4.81,3.29,1.07,2.52,0.77,2.06,2.27,,,2.92,,,,,,,,,
February,,,1.97,3.69,1.9,3.23,0.56,0.42,0.97,1.66,0.79,0.08,2.25,3.39,2.97,0.07,0.74,3.29,1.59,2.14,4.28,1.2,1.71,1.51,3.94,1.37,3.08,1.95,,0.65,3.22,1.22,1.58,0.98,1.56,3.32,4.86,0.46,1.28,,,0.28,,,,,,,,,
March,,,1.63,0.26,2.49,1.32,2.77,1.43,2.76,3.88,1.6,1.33,1,0.53,1.35,1.83,2.2,2.95,1.02,0.99,0.7,2.49,1.73,3.54,2.08,2.61,1.72,2.11,,3.43,0.58,0.87,3.55,3.35,2.24,0.78,4.27,1.97,0.97,,,1.2,,,,,,,,,
April,,,3.69,2.69,2.15,1.67,1.93,1.02,1.44,3.27,0.45,1.91,0.9,0.46,1.9,1.89,0.73,1.55,2.45,1.98,1.01,1.16,2.9,1.63,1.5,1.91,0.56,1.47,,1.13,2.02,0.92,0.29,2.95,0.93,0.77,0.8,1.31,1.51,,,1.33,,,,,,,,,
May,,,1.66,1.11,1.32,1.52,7.36,1.77,0.86,3.01,2.32,3.02,2.85,3.56,1.81,0.48,0.35,1.36,1.79,2.63,1.08,0.91,2.4,3.02,1.79,0.27,2.08,3.15,,1.41,1.98,1.49,2.65,2.5,0.99,1.08,1.96,1.6,2.24,,,1.09,,,,,,,,,
June,,,3.58,3.09,1.39,2.9,1.03,0.34,2.39,0.41,1.58,4.78,4.28,0.86,2.07,0.93,2.04,2.98,1.17,2.38,2.96,1.09,1.15,1.24,0.76,3.31,1.86,3.6,,2.58,1.52,1.66,3.47,0.44,1.78,0.94,1.58,1.29,0.51,,,0.24,,,,,,,,,
July,,,4.34,2.29,2.79,0.5,3.23,1.32,4.38,2.43,2.07,2.13,2.35,3.1,2.36,3.24,0.88,0.56,1.23,2.16,3.6,5.21,1.62,2.53,2.42,1.62,0.58,1.62,,2.3,1.93,0,5.14,1.23,3.56,3.83,1.39,0.67,2.14,,,0.34,,,,,,,,,
August,,,2.13,0.92,1.68,2.2,2.68,2.61,2.43,3.12,2.84,3.32,2.09,1.41,1.94,1.85,0.99,1.79,2.66,1.45,4.03,0.93,4.17,4.71,3.69,2.93,1.26,2.01,,2.12,4.15,0.98,4.99,1.62,0.9,1.88,0.96,3.26,1.98,,,2.9,,,,,,,,,
September,,,2,5.03,1.45,2.45,1.15,2.29,0.72,1.76,1.68,1.07,2.89,1.31,0.36,0.62,4.49,1.87,0.41,3.26,0.41,0.76,1.57,3.03,1.12,1.14,0.69,0.46,,1.99,0.28,1.31,1.15,2.24,1.29,0.53,0.83,0.54,5.42,,,1.19,,,,,,,,,
October,,,5.58,3.66,1.39,6.66,4.93,1.85,0.61,4.21,1.5,3.9,4.07,1.54,4.05,2.45,3.03,1.08,2.96,2.41,2.51,1.64,2.65,6.15,0.36,1.34,6.08,5.23,,3.22,2.57,1.84,3.01,3.86,2.56,1,2.13,2.55,0.81,,,3.02,,,,,,,,,
November,,,4.4,3.19,1.19,2.34,1.4,1.83,5.04,0.95,4.26,2.99,1.52,1.52,1.63,3.92,1.37,2.6,2.82,1.51,2.02,3.75,2.36,1.66,1.39,3.37,2.61,2.19,,0.34,3.99,2.45,2.19,2.49,3.07,2.56,3.6,1.55,1.5,,,,,,,,,,,,
December,,,5.65,2.01,2.14,0.64,4.85,2.25,2.55,1.58,0.69,4.87,0.78,3.79,1.8,2.85,3.84,3.46,2.79,2.08,4.19,5.95,2,1.53,1.3,0.53,1.96,2.25,,5.65,5.02,5.61,2.76,1.12,5.4,6.01,2.32,1.62,3.7,,,,,,,,,,,,
Total,,,39.8,32.18,23.68,27.33,35.57,20.35,24.83,27.55,23.89,31.35,26.97,22.66,24.74,23.95,21.33,25.95,21.49,26.11,31.04,27.33,25.45,33.86,23.5,21.4,26.01,26.71,,26.12,29.63,19.41,35.59,26.07,25.35,25.22,25.47,18.88,24.33,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is a gas works in Chesterfield. Altitudes match. There is another gas works 1 Km SE, but altitudes do not match; there is no other information on the record to confirm the location. The 1920s record might be a different location; it has a different observer and no other information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
