GLENTRESS FOREST (ESHIELS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT284397,Long,-3.139194,Lat,55.645547,Elevation,580,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,3.8,2.64,4.76,,,,,,,,,,,,,,,,6.91,3.2,1.84,3.1,3.44,0.94,,,,,,,3.84
February,,,,,,,,,,,0.9,3.24,0.36,,,,,,,,,,,,,,,,2.31,2.16,3.34,3.11,0.62,1.08,,,,,,,4.01
March,,,,,,,,,,,1.25,0.78,2.84,,,,,,,,,,,,,,,,1.87,0.83,2.9,2.83,1.23,0.45,,,,,,,2.1
April,,,,,,,,,,,1.78,3.58,2.99,,,,,,,,,,,,,,,,2.66,1.64,2.53,3.39,1.54,2.46,,,,,,,2.59
May,,,,,,,,,,,1.1,2.09,3,,,,,,,,,,,,,,,,1.58,1.16,1.24,3.84,1.83,1.88,,,,,,,1.95
June,,,,,,,,,,,1.59,5.19,1.03,,,,,,,,,,,,,,,2.36,4.77,0.9,1.68,1.35,2.02,4.3,,,,,,,0.84
July,,,,,,,,,,2.61,3.38,3.42,3.48,,,,,,,,,,,,,,,2.56,1.59,1.87,3.3,2.46,2.26,,,,,,,,2.34
August,,,,,,,,,,3.93,6.68,4.17,0.89,,,,,,,,,,,,,,,0.04,5.04,3.29,3.22,4.01,3.27,,,,,,,0.79,3.6
September,,,,,,,,,,0.26,2.77,1.3,3.3,,,,,,,,,,,,,,,1.55,2.51,1.86,7.02,1.87,1.55,,,,,,,0.72,1.58
October,,,,,,,,,,3.32,3.68,1.52,6.4,,,,,,,,,,,,,,,0.67,1.77,7.3,1.64,0.43,4.07,,,,,,,3.78,2.44
November,,,,,,,,,,3.61,4.48,4.25,,,,,,,,,,,,,,,,3.85,1.52,3.06,4.51,7.64,2.91,,,,,,,7.38,3.26
December,,,,,,,,,,8.31,3.72,1.83,,,,,,,,,,,,,,,,1.91,4.69,4,1.73,3.44,3.78,,,,,,,4.05,3.23
Total,,,,,,,,,,,35.13,34.01,,,,,,,,,,,,,,,,,37.22,31.27,34.95,37.47,28.52,,,,,,,,31.78
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_29_pt1-page-141.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_24_pt1-page-022.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1941-1950_28_pt1-page-165.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1951-1960_25_pt1-page-236.csv. End of the Forestry Commission old sequence of records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1951-1960_25_pt1-page-237.csv. Start of the Forestry Commission new sequence of records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
