HALIFAX W W WARLEY MOOR - new gauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE032312,Long,-1.952923,Lat,53.777124,Elevation,1325,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,3.08,4.63,4.1,3.73,10.92,1.5,6.51,5.06,5.03,2.81,3.78,2.1,4.7,4.61,6.55,6.63,2.81,3.4,5.31,5.49,7.13,4.59,4.56,4.9,9.94,2.29,3.95,5.92,5.53,1.94,4.81,3.19,6.54,4.57,4.95,4.47,5.76
February,,,,,1.18,5.73,4.26,1.57,4.68,0.73,1.48,5.33,0.42,5.54,0.48,6.93,2.43,5.59,2,4.09,2.24,5.88,2.02,2.89,2.1,5.29,5.49,4.42,4.14,3.22,6.98,4.17,2.17,3.98,4.26,4.36,2.67,3.84,8.98,0.78,4.66
March,,,,,1.45,1.88,2.28,4.38,2.65,0.79,1.93,0.59,2.3,2.42,2.94,2.12,2.77,2.17,2.1,3.47,3.65,4.56,2.9,1.43,0.54,1.55,1.58,7.89,1.73,1.46,3.13,5.86,2.64,2.4,3.39,3.71,2.21,3.68,3.22,1.98,2.59
April,,,,,2.63,3.92,1.92,3.9,1.14,1.58,3.52,4.18,3.61,2.07,3.11,5.01,2.1,3.05,0.68,2.19,4.42,2.75,1.97,2.48,4.03,3.29,1.8,4.22,2.88,4.71,4.6,2.51,3.09,3.53,0.59,1.9,3.73,0.48,1.68,4.29,3.14
May,,,,,5.41,5.47,4.32,1.38,2.04,2.62,2.13,3.32,5.39,2.7,2.72,0.89,1.82,2.34,4.41,1.58,1.47,3.11,4.25,3.37,3.29,3.96,2,4.87,1.26,3.18,2.73,4.76,2.3,2.73,3.95,3.75,1.91,1.4,5.93,2.09,2.57
June,,,,,3.18,0.04,3.04,3.87,6.55,1.51,1.69,6.61,0.83,2.44,2.28,4.15,4.3,2.88,4.8,3.35,0.76,0.54,1.51,4.18,3.53,4.2,3.29,3.11,4.61,0.73,2.07,1.44,3.54,3.76,2.77,3.18,4.24,2.61,6.88,3.69,1.45
July,,,,,4.86,1.2,3.05,2.74,1.26,2.55,8.65,4.56,3.79,2.38,3.82,2.15,4.56,2.89,5.33,7.3,4.4,1.54,3.85,3.01,4.76,2.53,4.38,2.86,1.62,3.73,4.86,3.81,2.24,5.64,5.09,0.71,7.04,4.96,4.84,3,6.03
August,,,,,5.11,3.95,3.56,8.31,5.08,3.92,6.34,5.25,1.56,1.86,3.99,1.49,3.22,2.13,6.2,3.79,1.98,6.16,4.62,5.73,3.72,4.49,7.11,0.33,4.98,3.77,6.72,5.19,5.81,5.78,9.98,1.17,10.44,6.35,4.83,1.52,5.69
September,,,,,5.31,3.85,3.82,5.79,0.6,1.24,5.69,4.4,4.74,2.16,3.02,7.02,5.35,1.71,2.4,2.23,4.23,0.64,2.73,4.65,7.08,2.89,7.21,3.24,2.87,1.41,7.77,3.32,5.45,4.9,6.03,2.56,5.27,6.32,5.18,0.6,3.14
October,,,,,4.77,5.96,4.35,4.56,6.13,5.08,6.41,2.72,7.81,5.43,5.6,10.79,5.12,2.35,10.27,4.08,5.4,5.34,6.33,3.22,5.39,6.69,1.37,1.7,2.25,5.21,2.71,1.7,5.74,2.77,9.06,3.12,2.94,5.69,4.77,5.59,7.37
November,,,,,3.55,2.43,6.86,4.37,7.16,7.3,6.17,8.93,3.72,2.92,2.68,7.51,5.53,1.82,7.02,7.05,8.32,3.85,1.68,3.36,7.59,0.97,8.69,6.37,2.18,7.09,6.24,11.03,3.21,5.46,7.93,2.97,1.95,2.97,1.52,6.2,8.07
December,,,,,5.47,4.59,2.21,1.7,2.32,8.16,3.67,2.07,1.98,0.66,6.74,3.62,5.18,2.66,4.58,3.04,4.17,2.91,3.48,3.04,4.76,2.86,3.22,4.43,4.21,7.73,3.27,8.93,4.71,2.57,9.6,7.04,5.93,5.33,5.69,9.13,5.28
Total,,,,,46,43.65,43.77,46.3,50.53,36.98,54.19,53.02,41.18,33.39,41.16,53.78,47.08,34.2,56.34,48.8,43.85,40.68,40.65,42.85,53.92,43.31,50.7,48.34,42.67,44.53,55.03,58.64,46.43,45.46,67.46,37.66,54.87,48.2,58.47,43.34,55.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941 Jan part estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942 Jan and Feb part estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945 Jan part estimated for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
