BURNHAM WATERWORKS P.S.,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,997/6,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,3.71,2.72,4.55,2.68,,
February,,,,,,,4.32,0.39,0.87,1.85,,
March,,,,,,,2.73,0.25,1.24,2.51,,
April,,,,,,,2.62,0.11,2.86,1.81,,
May,,,,,,,3.09,1.84,1.30,1.54,,
June,,,,,,,1.55,0.53,1.12,0.63,,
July,,,,,,,1.67,1.47,2.37,2.28,,
August,,,,,,,1.61,1.98,1.77,0.02,,
September,,,,,,,2.57,1.67,0.87,0.97,,
October,,,,,,,2.30,2.65,4.12,2.93,,
November,,,,,,,1.21,2.67,4.78,6.62,,
December,,,,,,,3.12,2.90,1.15,1.33,,
Total,,,,,,,30.50,20.18,27.00,25.17,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,30.50,19.18,27.00,25.17,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,1.00,-0.00,0.00,,
