ASSINGTON HALL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1334,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.66,0.82,1.30,1.10,2.45,3.76,4.26,,,,,
February,2.39,0.39,1.17,0.18,2.49,2.24,2.66,,,,,
March,0.17,0.94,1.69,1.94,0.56,0.57,3.11,,,,,
April,3.28,1.96,0.81,2.23,2.24,1.34,2.80,,,,,
May,2.20,3.08,1.07,0.95,1.82,1.03,2.55,,,,,
June,1.24,0.56,1.57,1.35,2.43,2.08,1.68,,,,,
July,3.08,3.35,0.94,1.04,0.49,3.20,1.74,,,,,
August,2.96,1.30,0.91,2.01,0.99,0.65,1.68,,,,,
September,1.79,1.55,2.79,1.21,3.05,2.40,,,,,,
October,0.62,4.52,1.49,1.31,2.28,1.61,,,,,,
November,1.63,1.18,1.11,1.34,3.82,3.08,,,,,,
December,0.62,0.31,0.38,3.78,2.64,1.70,,,,,,
Total,21.64,19.96,15.23,18.44,25.26,23.66,,,,,,
Calc annual,21.64,19.96,15.23,18.44,25.26,23.66,20.48,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,,
