SUDBURY ASSINGTON HALL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1334,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,,1.54,1.01,0.73,,
February,,,,,,,,0.48,1.68,1.83,,
March,,,,,,,,1.15,3.08,1.27,,
April,,,,,,,,1.64,1.47,1.65,,
May,,,,,,,2.82,1.89,0.79,4.45,,
June,,,,,,,0.60,0.45,1.96,1.76,,
July,,,,,,,3.19,0.76,4.27,3.67,,
August,,,,,,,1.18,1.77,2.12,3.30,,
September,,,,,,,1.37,2.18,3.20,1.79,,
October,,,,,,,2.04,1.79,1.04,4.02,,
November,,,,,,,2.73,3.09,3.60,1.39,,
December,,,,,,,2.69,0.99,1.21,1.30,,
Total,,,,,,,,17.73,25.43,27.16,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,16.62,17.73,25.43,27.16,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,,
