"BECCLES, GELDESTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1562,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.81,1.65,3.66,1.30,1.87,0.85,2.09,1.12,2.87,,,
February,0.63,0.25,1.86,3.38,1.80,1.85,1.86,1.98,0.92,,,
March,0.89,0.76,1.34,1.38,0.63,1.52,0.30,1.80,1.24,,,
April,3.01,1.08,2.01,0.55,2.42,2.48,2.58,1.46,1.23,,,
May,0.68,1.10,0.63,1.29,4.15,2.44,2.01,0.42,2.01,,,
June,1.60,0.22,1.79,0.68,1.87,0.74,3.17,4.03,2.00,,,
July,2.72,0.46,3.75,3.33,2.29,1.65,1.93,1.83,1.90,,,
August,1.72,1.10,1.43,2.58,2.31,2.81,1.33,2.72,1.80,,,
September,2.02,1.41,2.76,1.23,3.26,2.69,0.44,3.98,1.50,,,
October,0.38,0.60,1.18,2.83,4.53,1.57,2.74,2.35,2.10,,,
November,0.60,1.61,1.57,2.68,1.24,3.24,2.69,3.96,3.00,,,
December,3.13,1.61,1.42,2.87,2.35,2.21,0.78,2.52,3.13,,,
Total,19.19,11.85,23.40,24.10,28.72,24.05,21.92,28.17,23.70,,,
Calc annual,19.19,11.85,23.40,24.10,28.72,24.05,21.92,28.17,23.70,0.00,0.00,
Difference,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,NaN,NaN,
