SUNNINGHILL-BLACKNEST-PUMPING-STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU959687,Long,-0.62254665,Lat,51.409225,Elevation,130,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,,1.26,1.9,1.97,1.59,0.8,4.58,4.27,2.42,4.83,2.62,2.57,3.22,4.74,1.78,1.77,1.91,1.94,4.01,1.14,0.66,3.2,2.19,0.81,1.15,2.8,4.04,1.75,2.88,2.46,2.46
February,,,,,,,,,,,0.62,1.62,0.12,3.46,0.13,2.77,1.96,4.46,0.43,1.11,1.91,2.29,0.84,1.23,0.79,1.8,2.64,1.19,1.34,1.09,4.24,5.81,0.81,1.42,2.36,1.47,0.23,3.11,2.74,0.13,2.22
March,,,,,,,,,,,1.31,0.43,1.4,2.9,2.29,0.26,1.81,3.63,0.23,1.07,2.8,3.57,1.77,0.47,0.2,0.56,1.12,5.55,0.67,1.25,0.79,3.75,2.85,0.33,2.11,0.99,0.62,1.15,1.48,2.17,1.45
April,,,,,,,,,,,2.04,3.44,2.69,0.84,1.62,3.32,1.92,2.53,0.12,2.76,1.86,1.68,1.2,1.01,1.28,1.21,2.19,1.6,1.65,1.66,3.25,2.88,1.5,2.61,0.36,0.3,1.48,0.29,1.21,2.25,0.63
May,,,,,,,,,,,2.66,2.83,4.15,2.13,0.46,1.37,0.56,2.44,2.03,1.08,1.29,2.21,2.84,2.25,0.53,1.74,3.34,1.66,2.53,2,1.64,2.95,2.37,1.86,2.76,4.62,0.23,1.12,2.44,0.53,1.69
June,,,,,,,,,,,1.52,1.45,1.11,1.62,1.02,3.77,2.9,2.27,0.51,1.04,0.77,1.9,0.28,1.61,1.46,1.98,2.85,2.56,2.14,0.26,1.45,1.16,1.38,1.2,4.45,2.59,2.17,1.7,3.72,0.89,1.13
July,,,,,,,,,,,2.14,3.74,2.02,1.36,2.28,0.43,4.06,1.04,1.01,2.73,2.83,5.63,1.58,2.13,1.82,3.46,1.82,1.55,1.08,0.79,4.33,1.8,0.52,3.85,2.45,1.13,4.24,3.14,2.05,2.16,2.89
August,,,,,,,,,,,2.6,4.76,1.14,0.55,2.38,2.59,0.92,1.29,1.99,2.29,0.04,4.89,2.08,1.59,2.43,1.75,4.12,0.32,2.95,1.77,3.74,3.69,2.78,1.78,3.03,1.53,3.96,3.01,3.34,1.31,2.8
September,,,,,,,,,,,3.06,1.85,2.76,2.16,1.24,3.35,2.4,1.89,1.32,1.3,1.51,0.2,1.02,2.1,2.41,2.1,3.05,1.23,1.54,0.8,3.01,2.87,3.51,1.98,2.41,1.85,2.78,3.01,3.53,0.14,2.68
October,,,,,,,,,,,0.96,0.56,4.66,1.85,1.7,3.4,1.79,2.84,2.44,5.2,2.96,1.24,3.15,2.91,3.67,3.26,0.94,0.25,2.25,6.42,0.42,0.74,3.29,2.98,2.44,3.73,3.09,1.84,2.36,2.68,7.41
November,,,,,,,,,,,4.25,2.74,1.41,0.99,1.98,5.21,3.14,1.45,3.25,4.91,7.13,2.91,2.07,1.47,3.96,0.28,4.77,1.1,2.22,2.45,5.62,6.69,3.8,1.35,4.27,1.99,0.46,2.75,2.15,2.55,4.22
December,,,,,,,,,,,2.39,0.58,0.53,0.48,5.62,2.83,2.09,3.65,2.99,1.07,1.3,1.73,3.09,1.43,1.67,3.26,2.52,2.75,3.4,1.85,1.94,1.94,2.5,0.61,2.11,2.42,3.2,2.1,3.16,3.63,2.76
Total,,,,,,,,,,,,25.26,23.89,20.31,22.31,30.1,28.13,31.76,18.74,29.39,27.02,30.82,23.14,22.94,22,23.17,31.27,21.7,25.78,21.48,31.09,37.48,27.5,20.78,29.9,25.42,26.5,24.97,31.06,20.9,32.34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record and appears close to pumping station although might be 100m too far east. Altitudes match.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
