FORTON LOW ABBEY,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7969,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.10,6.41,3.41,,,,,,,,,
February,2.44,0.37,4.55,,,,,,,,,
March,5.17,3.84,2.35,,,,,,,,,
April,4.49,1.89,2.09,,,,,,,,,
May,5.11,2.92,2.49,,,,,,,,,
June,2.11,0.53,2.70,,,,,,,,,
July,5.63,1.30,5.98,,,,,,,,,
August,1.81,6.61,5.68,,,,,,,,,
September,3.57,1.92,4.49,,,,,,,,,
October,1.33,2.49,0.84,,,,,,,,,
November,2.13,2.09,2.85,,,,,,,,,
December,2.69,5.66,5.10,,,,,,,,,
Total,40.58,36.03,42.53,,,,,,,,,
Calc annual,40.58,36.03,42.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
