SOUTH-BRENT-DIDWORTHY-(SANATORIUM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SX686621,Long,-3.851938,Lat,50.443992,Elevation,675,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1678/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,8.86,16.41,5.13,10.04,6.78,12.13,,7.58,1.18,11.51,11.43,12.1,12.17,5.34,7.85,9.39,14.19,8.11,,9,7.29,15.06,3.33,3.47,7.72,6.65,1.92,3.76,9.29,8.42,8.71,10.65,14.15,8.27
February,,,,,,,,5.53,5.31,4.39,2.73,6.33,0.05,,0.22,6.62,5.81,12.47,3.11,4.99,9.31,8.53,0.43,3.81,2,7.21,6.73,3.5,4.18,4.12,11.88,6.64,0.92,3.28,7.75,5.69,0.94,9.23,7.44,0.9,8.37
March,,,,,,,,7.24,7.17,1.13,3.58,3.7,4.7,8.06,5.76,1.69,7.22,9.38,0.76,3.28,6.1,,7.18,2.08,0.32,3.35,4.65,15.96,,2.68,5.82,7.13,7.55,1.64,5.52,2.65,2.61,10.23,4.3,8.55,5.86
April,,,,,,,,3.9,3.68,0.62,4.22,5.57,6.93,5.08,5.88,8.8,4.55,6.87,0.21,3.95,3.81,1.48,3.47,2.58,4.76,1.9,3.7,5.81,4.03,3.5,4.65,3.95,5.68,4,1.69,2.86,1.71,0.94,2.53,7.13,5.53
May,,,,,,,,0.88,1.68,4.29,2.2,4.86,6.35,3.18,1.77,2.81,1.1,4.45,6.4,1.22,2.29,,9.6,,1.06,5.02,6.88,3.91,3.21,5.6,3.7,3.3,3.53,6.41,4.94,7.21,2.07,3.9,6.25,2.26,2.98
June,,,,,,,,4.65,3.43,3.03,1.29,7.32,6.43,2.74,2.77,7.35,2.06,2,2.21,5.25,0.94,2.77,0.4,,4.34,7.69,7.07,5.51,4.32,1.22,2.17,1.99,3.06,3.51,6.07,5.96,4.2,2.95,5.39,3.08,2.92
July,,,,,,,,7.75,2.68,2.54,3.85,8.81,4.56,5.94,1.22,0.75,10.8,2.87,4.67,12.87,3.72,1.94,3.64,5.15,6.44,4.38,3.62,5.14,3.73,2.43,9.24,2.25,2.79,6.95,7.58,2.24,7.14,7.94,5.83,2.24,7.67
August,,,,,,,,7.26,3.3,5.03,6.76,6.41,2.57,2.28,6.89,3.13,0.51,1.72,9.32,5.23,0.21,8.71,6.83,6.05,4.43,4.61,8.67,2.26,6.46,1.8,9.24,12.01,8,4.58,4.96,0.73,6.08,6.51,9.4,3,6.46
September,,,,,,,,9.56,2.24,0.43,7.72,2.46,9.46,3.12,7.14,8.84,5.03,3.94,3.4,0.88,2.78,0.51,5.55,6.92,4.07,5.99,11.2,4.6,5.14,5.34,10.52,7.22,6.44,6.12,10,2.64,13.26,8.42,10.5,0.46,10.27
October,,,,,,,,6.65,9.35,7.49,6.9,1.72,,5.48,5.89,7.77,2.54,4.19,9.96,10.42,7.45,3.21,6.01,6.87,8.53,7.58,3.96,2.21,7.02,11.67,3.83,1.85,9.44,4.97,8.38,4.27,3.19,7.05,8.23,6.89,13.47
