KILLINGTON RESERVOIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD593908,Long,-2.627067,Lat,54.311162,Elevation,670,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,8.67,5.65,5.58,4.74,3.82,6.01,4.55,11.25,1.03,8.06,4.27,6.41,2.95,6.03,1.7,5.3,4.28,7.33,5.21,2.51,0.68,6.64,7.69,6.46,4.81,5.31,5.24,9.77,3.57,3.37,5.68,4.61,3.14,5.09,5.41,4.15,7.67,5.97,3.56,6.61
February,,0.42,5,5.99,0.54,5.03,6.64,3.45,7.24,0.97,0.38,3.9,0.08,4.32,0.26,5.87,2.26,7.33,2.96,6.08,2.16,5.61,2.45,3.46,2.52,6.49,3.93,1.46,4.06,3.75,5.34,4.62,1.36,3.6,3.61,2.38,1.64,5.07,7.28,2.15,5.61
March,,5.54,3,2.49,2.02,1.4,2.42,4.75,3.92,1.71,2.78,1.15,3.25,2.89,2.49,1.37,3.02,1.58,3.16,2.89,6.22,3.07,3.28,1.49,0.43,3.46,2.22,8.05,3.74,1.45,2.9,5.09,3.89,1.12,3.69,1.52,1.66,4.84,1.2,3.69,1.05
April,,0.87,2.58,4.08,2.15,4.26,1.9,2.9,1.94,2.44,2.86,3.09,3.73,2.06,3.23,4.08,1.12,3.55,0.71,2.66,1.68,1.62,2.36,3.39,3.39,2.35,1.89,5.52,2.56,5.82,3.55,2.33,3.46,3.1,2.27,3.18,1.27,1.22,1.62,4.57,3.94
May,,3.48,3.09,2.94,7.93,5.34,2.33,2.53,0.88,2.61,1.89,2.99,5.06,2.82,4.65,0.56,1.55,3.01,5.58,0.78,1.07,3.1,4.83,5.24,2.91,3.72,1.73,3.44,2.89,3.44,1.68,1,2.3,2.94,4.27,4.16,3.92,3.44,6.46,1.56,2.43
June,,0.23,3.12,1.28,5.28,0.35,2.7,4.29,8.24,2.65,3.34,9.58,2.97,2.84,3.59,5.1,3.45,3.51,5.17,4.4,1.14,0.7,1.2,5.24,4.86,5.13,4.48,5.33,8.72,1.12,5.57,1.1,6.48,5.61,6.21,4.91,1.75,2.65,3.6,5.83,2.59
July,,1.99,5.8,4.91,5.71,2.22,5.31,4.94,8.92,5.78,5.84,6.55,6.26,4.16,2.95,3.06,5.73,3.42,6.59,7.63,6.67,2.77,5.36,5.97,4.77,2.84,5.28,6.09,4.39,4.98,5.62,5.2,2.4,7.61,7.33,1.69,4.1,4.35,4.13,5.68,6.98
August,,7.27,5.62,6.89,4.44,4.38,4.21,7.93,8.71,8.35,7.16,4.23,1.4,2.7,5.63,3.4,4.49,2.49,4.82,3.17,2.15,4.87,6,8.04,5.7,2.88,6.24,0.32,6.48,3.66,10.62,4.48,5.91,6.11,6.67,1.86,12.43,5.9,4.18,1.23,3.36
September,,2.46,4.47,6.43,6.06,4.07,6.09,6.78,3.37,2.59,3.77,2.5,6.65,1.05,5.07,9.32,6.46,5.58,2.05,2.75,4.48,1.44,6.71,5.68,6.66,4.49,8.53,4.75,7.65,2.14,9.49,7.23,3.63,7.34,9.31,3.74,3.77,5.39,7.2,1.31,4.45
October,,2.36,1.64,7.89,5.67,5.79,2.72,4.91,6.45,7.88,10.14,4.39,7.34,5.35,7.99,5.75,4.93,1.9,13.1,1.09,5.88,6.97,5.48,6.87,5.2,7.44,0.78,0.73,4.94,6.83,5.2,1.31,3.83,2.3,12.28,3.08,4.91,7.98,5.95,5.19,2.59
November,,2.63,2.73,8.78,4.1,1.87,6.17,6.95,7.9,9.42,5.88,8.95,3.42,1.85,0.84,4.29,5.31,1.55,7.68,8,5.57,3.4,1.35,3.21,8.78,0.24,8.46,10.79,5.72,5.6,5.87,9.74,2.3,7.81,7.55,2.46,1.7,1.56,1.52,5.91,9.7
December,,6.99,5.48,4.55,8.28,3.87,1.38,1.08,3.36,7.27,4.75,4.15,4.33,0.81,7.02,2.48,7.73,3.58,6.18,3.33,4.97,3.22,6.55,3.18,5.33,3.34,5.4,3.87,3.96,8.33,2.86,13.5,5.08,2.99,9.4,7.41,6.45,5.03,4.18,10.4,6.58
Total,,42.91,48.18,61.81,56.92,42.4,47.88,55.06,72.18,52.7,56.85,55.75,50.9,33.8,49.75,46.98,51.35,41.78,65.33,47.99,44.5,37.45,52.21,59.46,57.01,47.19,54.25,55.59,64.88,50.69,62.07,61.28,45.25,53.67,77.68,41.8,47.75,55.1,53.29,51.08,55.89
