"MARKET BOSWORTH (OSBASTON HALL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2505/4,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.23,1.50,1.56,2.54,1.08,3.53,3.90,3.11,4.87,2.68,,
February,2.75,0.56,2.65,0.69,2.21,2.56,3.96,0.74,1.19,3.05,,
March,0.40,2.09,2.71,1.80,0.76,1.60,2.90,0.35,1.78,2.01,,
April,3.93,3.00,1.23,3.43,3.52,2.13,2.72,0.04,1.80,2.31,,
May,2.81,5.36,1.89,0.83,0.63,0.76,2.35,1.64,1.48,0.85,,
June,2.64,0.83,3.06,1.10,3.58,4.83,0.53,1.64,1.74,1.01,,
July,4.19,3.20,2.15,1.04,0.48,5.36,3.75,2.87,4.89,3.88,,
August,3.87,1.53,0.58,3.54,1.48,0.63,0.45,2.59,3.63,0.33,,
September,2.31,2.38,1.14,1.81,4.30,2.85,1.50,1.76,1.20,0.97,,
October,0.77,3.53,2.91,1.81,3.99,1.69,2.29,2.36,4.11,3.89,,
November,2.43,1.89,1.51,2.20,5.01,2.49,1.55,2.33,4.12,5.93,,
December,0.95,0.67,0.43,4.57,4.11,2.20,2.39,4.07,1.40,2.27,,
Total,28.28,26.54,21.82,25.36,31.15,30.63,28.29,23.50,32.21,29.18,,
Calc annual,28.28,26.54,21.82,25.36,31.15,30.63,28.29,23.50,32.21,29.18,,
Difference,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
