"CILCAIN (RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4274/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.04,2.87,4.04,2.83,1.42,1.73,1.59,2.55,2.88,1.24,3.19,
February,2.09,0.51,1.72,2.44,1.25,5.22,1.00,0.92,1.54,0.84,0.52,
March,3.58,1.21,1.89,0.86,0.47,1.16,0.95,2.98,0.93,0.04,3.57,
April,3.16,1.27,2.00,0.94,1.66,1.59,1.11,1.44,1.06,0.80,2.54,
May,1.57,1.28,0.50,4.02,3.42,2.35,1.83,1.56,2.13,1.32,1.61,
June,2.20,0.62,2.00,0.90,1.61,0.14,1.76,4.56,3.65,2.26,0.72,
July,4.43,1.77,2.76,1.95,3.54,3.55,4.89,2.54,0.86,2.79,3.43,
August,1.64,2.70,2.35,2.84,5.36,4.41,2.85,5.77,3.21,2.82,4.27,
September,2.18,0.64,2.02,2.04,3.52,4.33,3.66,4.62,2.46,1.17,2.83,
October,1.77,2.57,0.41,3.51,2.66,3.90,2.54,2.02,3.27,3.14,4.15,
November,0.70,1.88,1.73,2.84,1.27,3.29,3.70,2.73,3.73,4.63,2.61,
December,1.59,2.97,3.55,4.35,2.00,2.91,0.95,1.10,2.97,3.33,3.45,
Total,26.95,20.29,24.97,29.52,28.18,34.58,26.83,32.79,28.69,24.38,32.89,
Calc annual,26.95,20.29,24.97,29.52,28.18,34.58,26.83,32.79,28.69,24.38,32.89,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
