"GLEN GARRY, INCHLAGGAN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5709/7,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,13.37,14.64,9.40,,,,,,,,,
February,8.67,5.89,6.70,,,,,,,,,
March,6.77,6.85,1.70,,,,,,,,,
April,2.20,1.39,0.30,,,,,,,,,
May,3.72,3.28,5.80,,,,,,,,,
June,1.25,1.60,0.56,,,,,,,,,
July,3.47,3.10,2.00,,,,,,,,,
August,3.35,4.24,1.92,,,,,,,,,
September,2.36,5.80,2.28,,,,,,,,,
October,1.80,9.25,1.08,,,,,,,,,
November,6.06,1.26,0.63,,,,,,,,,
December,3.49,11.14,7.98,,,,,,,,,
Total,56.51,68.44,40.35,,,,,,,,,
Calc annual,56.51,68.44,40.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
