"BROCKWELL PARK, LAMBETH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,1.73,2.62,1.86,3.31,1.10,2.06,
February,,,,,,3.32,2.97,3.48,1.35,0.54,0.70,
March,,,,,,0.78,0.19,2.14,1.47,0.06,1.63,
April,,,,,,1.62,3.88,2.09,1.48,1.06,1.42,
May,,,,,,2.39,1.44,1.23,2.99,1.34,3.17,
June,,,,,,0.11,3.08,3.07,2.42,0.92,2.67,
July,,,,,,3.83,1.77,2.35,2.20,1.66,2.04,
August,,,,,,2.44,1.79,4.40,3.03,1.94,2.60,
September,,,,,2.55,2.39,1.49,4.56,0.77,0.13,3.67,
October,,,,,3.53,3.06,2.50,1.50,3.65,2.81,1.03,
November,,,,,2.95,1.60,4.68,2.47,1.55,5.23,4.30,
December,,,,,2.87,2.49,0.54,3.18,2.35,4.39,1.58,
Total,,,,,,25.76,26.95,32.33,26.57,21.18,26.87,
Calc annual,0.00,0.00,0.00,0.00,11.90,25.76,26.95,32.33,26.57,21.18,26.87,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,0.00,-0.00,-0.00,
