"AUCHTERARDER, BELHIE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4435,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.31,4.05,3.82,2.29,3.15,3.25,4.20,,,,,
February,3.43,0.42,2.42,3.83,0.66,3.83,5.13,,,,,
March,3.16,3.54,1.85,1.20,1.09,1.41,1.29,,,,,
April,1.97,0.53,1.98,2.40,1.88,3.33,1.69,,,,,
May,2.34,2.18,1.42,0.96,5.61,4.76,2.10,,,,,
June,1.04,0.39,1.49,1.01,1.71,0.41,,,,,,
July,3.76,2.97,3.18,2.03,5.50,1.84,,,,,,
August,4.93,4.95,1.67,5.79,4.00,2.68,,,,,,
September,1.69,2.27,1.45,3.56,4.08,3.24,,,,,,
October,1.55,3.54,1.86,3.37,3.26,2.42,,,,,,
November,3.26,2.78,3.06,2.20,1.61,0.54,,,,,,
December,3.84,2.81,3.12,2.33,5.16,2.38,,,,,,
Total,34.28,30.43,27.32,30.97,37.71,30.09,,,,,,
Calc annual,34.28,30.43,27.32,30.97,37.71,30.09,14.41,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
