ERLESTOKE VICARAGE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6382,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.00,2.97,3.41,1.85,3.55,3.18,,,,,,
February,0.88,0.34,3.39,5.77,0.19,5.52,,,,,,
March,2.13,1.42,2.41,1.79,1.12,0.29,,,,,,
April,4.77,0.73,3.02,2.52,3.52,1.72,,,,,,
May,2.31,1.75,0.89,1.17,4.52,3.24,,,,,,
June,3.24,0.26,1.26,0.51,2.26,0.03,,,,,,
July,4.93,0.27,3.79,1.13,3.76,4.24,,,,,,
August,1.29,1.12,4.51,4.73,3.54,2.98,,,,,,
September,1.07,1.65,1.73,3.80,3.78,3.66,,,,,,
October,1.87,0.71,1.73,5.14,4.82,4.44,,,,,,
November,1.62,1.83,1.54,2.35,2.91,2.53,,,,,,
December,2.78,1.79,5.04,3.40,5.56,3.69,,,,,,
Total,30.89,14.84,32.72,34.16,39.53,35.52,,,,,,
Calc annual,30.89,14.84,32.72,34.16,39.53,35.52,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
