"WELLINGTON W.W. (WREKIN RES.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2298,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.23,3.22,2.80,1.76,,1.85,2.25,2.21,4.36,2.13,5.11,
February,2.01,0.87,1.85,4.24,,2.87,1.89,2.13,2.13,0.70,0.53,
March,1.92,0.80,2.64,1.65,,0.95,0.40,2.59,2.18,0.26,2.75,
April,4.94,1.13,2.26,3.11,,1.13,1.77,1.73,1.76,0.79,2.63,
May,2.70,1.20,1.46,1.67,,2.87,3.89,1.42,0.95,2.14,2.53,
June,4.25,0.90,0.42,0.81,,0.13,1.61,4.47,3.67,2.79,1.25,
July,6.00,1.27,2.55,1.78,,2.43,1.92,2.50,1.53,1.79,5.42,
August,1.25,1.90,2.14,2.39,,2.82,2.44,5.28,3.47,1.79,1.82,
September,1.61,1.35,1.94,3.10,,3.58,1.12,2.97,1.26,0.79,2.77,
October,3.01,1.60,1.33,2.78,,2.34,2.16,2.67,4.75,3.75,3.52,
November,0.91,2.13,1.03,1.72,,1.27,5.41,4.53,3.59,5.41,2.97,
December,1.52,1.95,3.09,2.14,,1.47,0.63,2.25,2.31,4.89,2.41,
Total,33.35,18.32,23.51,27.15,33.66,23.71,25.49,34.75,31.96,27.23,33.71,
Calc annual,33.35,18.32,23.51,27.15,0.00,23.71,25.49,34.75,31.96,27.23,33.71,
Difference,0.00,0.00,0.00,-0.00,33.66,0.00,-0.00,0.00,0.00,0.00,0.00,
