WELLINGTON-WW-WREKIN-RES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ637096,Long,-2.538396,Lat,52.68287,Elevation,478,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,0.35,1.8,2.4,3.23,3.22,2.8,1.76,,1.85,2.25,2.21,4.36,2.13,5.11,1.23,2.89,1.6,2.43,0.86,3.47,3.29,3.68,5.7,2.87,3.81,2.06,5.96,2.85,1.74,3.22,1.95,5.82,1.59,0.71,2.55,3.56,0.73,1.96,2.79,3.79,1.63,1.96,3.2,4.96
February,,,,,,,,1.15,1.5,4.45,2.01,0.87,1.85,4.24,,2.87,1.89,2.13,2.13,0.7,0.53,1.57,0.22,3.48,0.31,3.26,2.28,4.82,0.6,1.12,3.58,3.34,1.41,1.51,1.96,1.96,2.24,1.54,1.34,0.71,5.88,3.47,0.71,2.2,2.76,1.59,0.46,1.76,3.31,0.24,2.29
March,,,,,,,,1.06,1.3,5.1,1.92,0.8,2.64,1.65,,0.95,0.4,2.59,2.18,0.26,2.75,0.21,1.85,2.07,2.2,0.71,2.15,2.67,0.52,1.67,2.54,3.16,1.97,1.46,0.54,1.39,1.01,5.55,1.28,2.14,0.93,5.68,1.94,1.23,2.26,4.14,1.53,2.13,2.13,2.2,1.83
April,,,,,,,,1.7,2.1,1.07,4.94,1.13,2.26,3.11,,1.13,1.77,1.73,1.76,0.79,2.63,4.24,1.92,1.23,2.36,3.36,2.44,2.25,0.28,2.44,3.77,2.16,1.54,1.39,1.82,0.96,1.73,2.96,1.83,2.24,3.06,2.2,2.27,3.54,0.69,1.5,2.03,0.18,0.59,3.6,1.42
May,,,,,,,,1.25,2.6,1.1,2.7,1.2,1.46,1.67,,2.87,3.89,1.42,0.95,2.14,2.53,5.08,5.03,1.96,1.02,1.16,1.44,2.77,2.06,1.69,3.24,3.32,4.51,3.52,0.94,3.78,2.9,2.6,1.68,1.58,1.38,4.84,4.22,2.61,3.29,5.69,1.36,1.38,2.18,1.36,2.41
June,,,,,,,,4.65,1,1.43,4.25,0.9,0.42,0.81,,0.13,1.61,4.47,3.67,2.79,1.25,5.28,1.05,3.52,1.3,3.05,3.85,2.41,2.22,1.67,1.83,2.82,2.04,2.59,1.57,2.75,2.17,1.36,3.1,0.98,1.52,1.26,2.76,3.02,3.07,3.73,2.8,2.41,5.86,1.92,2.51
July,,,,,,,,1.35,3.2,5.49,6,1.27,2.55,1.78,,2.43,1.92,2.5,1.53,1.79,5.42,4.7,4.37,2.11,1.16,0.52,5.37,3.68,3.48,6.65,3.82,3.17,2.41,2.11,2.4,2.48,2.84,3.96,2.12,3.92,3.57,2.48,0.97,3.58,2.94,0.73,2.45,2.91,4.08,2.7,3.31
August,,,,,,,,3.2,1.85,1.75,1.25,1.9,2.14,2.39,,2.82,2.44,5.28,3.47,1.79,1.82,5.22,2.1,1.02,2.31,2.37,0.94,1.65,4.68,1.67,0.36,3.65,2.16,1.95,4.13,6.14,7.18,1.01,4.8,1.71,6.42,4.24,3.15,3.01,6.41,1.92,4.78,4.87,3.79,1.09,2.76
September,,,,,,,,3.3,4.9,1.37,1.61,1.35,1.94,3.1,,3.58,1.12,2.97,1.26,0.79,2.77,3.08,1.92,0.76,1.62,3.33,3.34,2.4,1.46,0.88,1.64,1.16,2.26,5.22,3.11,2.26,5.66,1.58,3.83,0.77,4.44,2.84,2.15,3.14,2.16,2.67,3.63,5.14,5.07,0.24,5.23
October,,,,,,,,2.82,2.45,2.4,3.01,1.6,1.33,2.78,,2.34,2.16,2.67,4.75,3.75,3.52,1.05,3.49,4.02,2.14,3.72,1.85,3.22,3.95,4.87,4.69,2.5,2.46,2.63,3.64,6.43,0.5,0.8,2.72,4.37,1.1,1.04,5.07,2.47,5,1.47,2.31,1.94,2.75,2.82,6.02
