"WEST BROMWICH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2327,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.03,2.35,3.69,1.62,2.60,1.96,3.11,2.68,4.48,1.49,5.39,
February,1.18,0.19,2.74,5.83,0.49,3.00,2.17,2.70,2.32,0.47,0.66,
March,2.58,1.25,1.68,1.58,1.17,1.11,0.55,2.45,2.43,0.18,2.18,
April,4.31,0.95,2.67,2.61,2.69,2.40,2.16,1.61,1.48,0.82,2.69,
May,2.25,1.11,0.89,2.09,4.84,3.62,4.31,2.06,0.36,2.07,2.15,
June,3.21,0.68,0.65,0.38,3.24,0.40,1.59,4.64,3.21,1.84,0.87,
July,3.51,0.62,5.50,3.70,2.77,3.38,1.91,7.55,1.20,1.57,4.37,
August,2.28,4.29,4.56,2.27,2.91,2.50,1.75,3.96,2.57,2.01,3.54,
September,2.01,0.99,3.24,2.47,3.56,3.81,1.00,4.17,0.71,0.79,3.58,
October,2.73,1.90,0.33,3.58,3.52,3.85,2.18,1.57,4.96,4.34,2.74,
November,0.55,1.58,1.06,1.73,1.91,1.81,5.48,3.86,4.22,6.99,3.39,
December,2.38,2.33,3.64,2.61,3.39,2.52,0.35,2.28,2.06,5.45,2.75,
Total,30.02,18.24,30.65,30.47,33.09,30.36,26.56,39.53,30.00,28.02,34.31,
Calc annual,30.02,18.24,30.65,30.47,33.09,30.36,26.56,39.53,30.00,28.02,34.31,
Difference,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
