"ASHTON-UNDER-LYME WATERHOUSES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR141,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.13,5.26,2.58,,,,,,,,,
February,2.72,0.26,3.87,,,,,,,,,
March,3.59,2.89,1.90,,,,,,,,,
April,3.85,1.11,2.24,,,,,,,,,
May,4.95,1.89,1.34,,,,,,,,,
June,2.89,0.37,2.29,,,,,,,,,
July,7.89,1.22,4.03,,,,,,,,,
August,2.51,4.77,3.36,,,,,,,,,
September,2.73,0.73,3.25,,,,,,,,,
October,1.37,1.89,0.64,,,,,,,,,
November,1.33,1.94,2.22,,,,,,,,,
December,2.46,4.31,3.10,,,,,,,,,
Total,40.42,26.64,30.82,,,,,,,,,
Calc annual,40.42,26.64,30.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
