GLENGARNOCK CHEMICAL WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS322533,Long,-4.674687,Lat,55.743916,Elevation,105,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,,,5.07,6.48,5.69,4.16,4.89,4.65,5.34,7.86,3.98,6.15,5.84,6.56,10.53,5.09,7.57,7.52,5.31,6.81,7.41,11.22,2.53,5.95,5.54,8.86,4.28,5.29,3.41,5,5.75,7.82,5.19,3.93,1.21,9.12,5.57,6.3,,,,,,
February,,,,,,,,,,3.38,5.84,10.3,4.18,5.04,5.42,7.15,6.57,1.24,8.57,1.01,8.38,1.92,6.72,6.37,2.08,4.16,6.27,3.47,4.53,3.25,0.37,5.07,0.02,3.78,0.59,5.57,2.19,6.57,3.05,6.69,2.31,3.64,2.2,7.47,2.2,,,,,,
March,,,,,,,,,,1.56,3.19,1.92,5.83,5.6,6.25,3.25,1.31,2.65,1.98,4.34,5.34,9.01,2.53,3.34,0.96,3.06,4.72,4.49,5.23,1.86,3.53,1.5,2.7,2.68,2.35,1.96,3.52,1.4,3.31,4.33,5.41,2.76,3.61,2.35,1.06,,,,,,
April,,,,,,,,,,5.71,3.79,3.49,3.01,4.23,4.08,4.35,5.95,2.08,0.85,2.7,1.79,1.93,3.33,4.25,3.88,6.07,2.61,4.17,1.92,1.51,2.27,2.44,4.49,3.2,3.61,3.13,1.63,2.27,0.78,2.8,2.66,1.58,2.17,4.05,3.1,,,,,,
May,,,,,,,,,,2.63,2.77,4.01,1.8,3.53,1.81,1.38,4.97,4.4,2.5,0.89,7.06,3.44,5.92,2.13,5.03,8.62,2.89,2.89,1.96,3.6,2.36,4.01,3.48,2.79,3.02,0.78,2.04,1.81,4.14,1.14,0.6,2.86,3.28,4.03,4,,,,,,
June,,,,,,,,,,3.16,1.72,2.68,6.17,3.6,1.3,2.46,2.48,3.42,2.17,6.56,2.79,1.08,3.12,1.28,3.41,0.67,3.72,4.94,5.27,3.41,2.75,6.1,1.83,2.75,2.52,3.89,1.92,3.72,5.82,2.15,1.08,1.09,2.2,4.18,3.82,,,,,,
July,,,,,,,,,,4.95,4.16,3.12,3.16,1.42,2.39,4.28,3.51,1.59,3.8,1.69,5.46,6.02,3.74,5.94,4.35,1.86,4,5.21,3.46,6.15,3.2,4.3,4.11,4.03,2.6,2.06,6.31,4.96,4.7,5.84,2.37,3.9,4.22,2.6,4.95,,,,,,
August,,,,,,,,,,3.78,9.38,3.83,3.11,2.06,5.45,2.34,4.57,4.63,3.23,4,7.79,7.9,3.91,7.84,3.99,4.23,5.28,6.46,4.75,8.53,5.5,1.59,3,4.31,4.78,1.65,3.31,3.8,3.32,2.24,2.51,4.86,5.54,7.52,3.31,,,,,,
September,,,,,,,,,,3.7,2.07,2.55,3.5,2.49,3.11,1.47,2.39,4.83,7.33,4.75,3.26,2.99,4.03,9.25,5.37,3.47,3.56,6.85,4.27,1.73,3.53,1.53,6.11,0.78,7.27,6.24,5.21,2.92,4.99,2.87,5.05,2.1,6.06,3.05,6.81,,,,,,
October,,,,,,,,,,7.65,1.62,4.94,6.67,2.47,2.34,3.55,7.46,10.48,7.57,1.55,2.15,6.31,3.66,8.5,4.01,5.5,6.58,6.38,9.37,7.62,8.18,4.53,7.44,3.25,8.55,11.31,6.53,2.88,11.55,2.64,5.44,5.73,6.54,8.68,6.37,,,,,,
November,,,,,,,,,,3.46,6.12,7.99,5.98,8.46,6.36,2.63,5.13,12.9,6.41,5.98,5.82,4.34,5.25,6.53,5.06,1.41,6.49,5.32,8.19,8.7,6.13,7.56,5.12,2.97,2.07,6.15,4.55,0.57,9.1,9.31,7.85,3.75,0.73,3.33,7.3,,,,,,
December,,,,,,,,,,7.83,5.83,9,9.14,7.04,7.38,5.88,6.71,4.54,6.67,10.02,6.55,11.6,5.09,7.36,6.53,4.19,3.67,1.42,5.63,11.79,5.44,5.45,7.74,1.78,8.7,4.53,6.45,3.49,3.9,3.92,7.57,2.81,7.62,2.85,5.18,,,,,,
Total,,,,,,,,,,52.88,52.97,59.52,56.71,50.83,50.54,44.08,58.91,56.74,57.23,49.33,62.95,67.07,52.39,70.36,52.19,48.55,56.6,59.01,65.8,60.68,49.21,49.62,54.9,36.6,51.35,50.68,48.66,40.14,62.48,49.12,46.78,36.29,53.29,55.68,54.4,,,,,,
