"GLENGARNOCK (CHEMICAL WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5209,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.56,10.53,5.09,7.57,7.52,5.31,6.81,7.41,11.22,2.53,5.95,
February,8.38,1.92,6.72,6.37,2.08,4.16,6.27,3.47,4.53,3.25,0.37,
March,5.34,9.01,2.53,3.34,0.96,3.06,4.72,4.49,5.23,1.86,3.53,
April,1.79,1.93,3.33,4.25,3.88,6.07,2.61,4.17,1.92,1.51,2.27,
May,7.06,3.44,5.92,2.13,5.03,8.62,2.89,2.89,1.96,3.60,2.36,
June,2.79,1.08,3.12,1.28,3.41,0.67,3.72,4.94,5.27,3.41,2.75,
July,5.46,6.02,3.74,5.94,4.35,1.86,4.00,5.21,3.46,6.15,3.20,
August,7.79,7.90,3.91,7.84,3.99,4.23,5.28,6.46,4.75,8.53,5.50,
September,3.26,2.99,4.03,9.25,5.37,3.47,3.56,6.85,4.27,1.73,3.53,
October,2.15,6.31,3.66,8.50,4.01,5.50,6.58,6.38,9.37,7.62,8.18,
November,5.82,4.34,5.25,6.53,5.06,1.41,6.49,5.32,8.19,8.70,6.13,
December,6.55,11.60,5.09,7.36,6.53,4.19,3.67,1.42,5.63,11.79,5.44,
Total,62.95,67.07,52.39,70.36,52.19,48.55,56.60,59.01,65.80,60.68,49.21,
Calc annual,62.95,67.07,52.39,70.36,52.19,48.55,56.60,59.01,65.80,60.68,49.21,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
