CRAIGIE HALL (CRAMOND BRIDGE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7370,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.75,0.93,1.38,,,,,,,,,
February,2.63,2.74,2.07,,,,,,,,,
March,0.87,1.90,2.38,,,,,,,,,
April,3.45,1.23,0.32,,,,,,,,,
May,1.75,1.15,1.18,,,,,,,,,
June,1.20,2.00,3.95,,,,,,,,,
July,3.74,1.39,2.13,,,,,,,,,
August,4.19,1.16,5.13,,,,,,,,,
September,0.70,1.17,,,,,,,,,,
October,2.13,2.66,,,,,,,,,,
November,2.63,4.35,,,,,,,,,,
December,1.60,2.18,,,,,,,,,,
Total,27.64,22.86,,,,,,,,,,
Calc annual,27.64,22.86,18.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
