"WELLINGBOROUGH (NENE WHARF)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1117/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,1.04,1.30,0.85,3.57,3.44,2.70,5.67,3.19,,
February,,,2.10,0.51,2.28,1.97,3.43,0.76,0.79,2.18,,
March,,,2.05,1.58,0.48,1.41,3.24,0.15,1.56,2.16,,
April,,,0.76,1.45,3.33,1.92,2.97,0.06,2.03,1.65,,
May,,,1.01,0.83,0.95,0.99,3.72,1.67,0.90,1.69,,
June,,,2.15,0.95,2.64,4.05,1.45,1.47,1.80,0.60,,
July,,,2.10,1.01,0.69,6.91,1.36,1.72,2.24,2.59,,
August,,,0.88,1.60,2.23,0.35,2.43,4.04,4.49,0.21,,
September,,,1.64,1.63,4.22,1.91,1.04,1.60,0.87,0.45,,
October,,,1.48,0.99,2.94,1.64,2.78,2.81,4.43,2.19,,
November,,,1.86,2.09,3.52,2.27,1.59,2.23,3.12,5.46,,
December,,,0.39,3.81,2.83,1.80,2.09,3.72,1.97,1.42,,
Total,,,17.46,17.75,26.96,28.79,29.54,22.93,29.87,23.79,,
Calc annual,0.00,0.00,17.46,17.75,26.96,28.79,29.54,22.93,29.87,23.79,,
Difference,NaN,NaN,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,,
