WORPLESDON PERRY HILL SCHOOL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8429,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.88,2.43,3.23,,,,,,,,,
February,0.48,0.37,2.04,,,,,,,,,
March,1.45,1.14,2.49,,,,,,,,,
April,3.32,0.77,2.87,,,,,,,,,
May,0.66,1.32,0.82,,,,,,,,,
June,1.36,0.05,1.15,,,,,,,,,
July,4.69,0.56,3.77,,,,,,,,,
August,1.89,0.70,2.63,,,,,,,,,
September,2.07,1.20,1.55,,,,,,,,,
October,1.91,0.59,0.89,,,,,,,,,
November,0.91,1.58,1.58,,,,,,,,,
December,2.55,1.77,4.65,,,,,,,,,
Total,24.17,12.48,27.67,,,,,,,,,
Calc annual,24.17,12.48,27.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
