KNIGHTWICK SANATORIUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO735568,Long,-2.3891,Lat,52.2089,Elevation,300,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,0.69,4.45,3.67,0.71,2.94,0.77,1.43,2.36,3.04,3.43,2.73,4.06,1.29,3.21,1.87,3.12,3.22,4.41,1.19,5.47,1.22,2.77,1.79,2.49,0.79,3.56,3.13,3.01,6.04,3.58,3.83,3.18,5.95,2.1,1.87,,,,,
February,,1.32,1.55,1.18,1.98,3.62,4.85,0.8,1.43,2.97,0.83,0.26,2.95,5.32,0.53,3.11,2.14,2.37,2.05,0.65,0.52,1.96,0.21,3.65,0.31,1.72,2.43,4.22,0.62,0.96,2.79,2.82,0.68,1.67,0.84,1.85,,,,,
March,,1.77,4.12,4.84,2.24,0.74,3.24,2.9,1.29,4.4,2.63,1.06,2.13,1.33,1.25,1.1,0.54,2.44,2.53,0.1,2.52,0.22,1.5,2.07,1.8,0.66,2.53,2.91,0.28,1.06,1.63,3.09,2.34,1.1,0.54,0.91,,,,,
April,,0.91,0.13,4.1,1.16,1.37,0.91,1.26,2.41,1.76,4.19,1.07,2.01,2.97,3.03,2.11,1.97,1.19,1.09,0.83,3.22,3.05,3.72,1.09,2.29,3.54,1.96,1.91,0.01,2.11,2.34,1.53,1.14,1.12,1.61,0.99,,,,,
May,,1.08,3.35,2.34,1.45,2.75,3.09,3.72,1.47,0.81,1.74,1.08,1.27,1.61,7.16,3.02,2.91,1.47,1.08,1.81,2.13,4.01,6.72,1.52,1.23,0.81,1.08,2.44,1.7,1.14,2.47,2.36,3.37,3.04,0.74,2.71,,,,,
June,,1.75,4.91,0.72,2.69,0.95,1.25,2.12,0.81,1.43,2.73,0.62,0.69,0.28,1.7,0,1.22,3.35,2.67,1.44,1.54,3.64,0.91,2.18,1.12,3.18,4.54,0.76,1.22,1.89,0.63,3.79,0.14,1.83,1.35,2.88,,,,,
July,,0.21,3.49,0.79,3.31,5.56,1.84,2.03,2.27,2.28,5.34,0.66,4.96,2.98,3.77,2.82,1.94,3.9,1.14,1.47,3,2.3,2.69,1.24,0.99,0.49,4.75,2.25,3.49,5.28,2.07,3.43,1.03,1.11,2.29,1.96,,,,,
August,,2.08,8.27,1.38,1.66,2.35,2.07,4.65,0.97,2.4,0.66,2.95,3.98,1.61,2.98,1.69,2.15,3.95,1.68,1.51,2.9,4.65,2.77,0.66,1.98,2.15,0.19,1.1,2.99,1.79,0.22,3.66,2.45,1.33,2.63,2.67,,,,,
September,0.7,1.31,0.89,2.59,1.13,1,0.96,1.93,6.38,1.71,1.72,0.94,2.01,1.5,4,3.63,0.61,4.18,0.72,1.17,3.48,1.94,2.78,1.24,2.12,3.45,2.86,2.47,1.41,0.57,1.85,1.13,1.17,2.71,2.77,1.9,,,,,
October,2.9,1.72,2.73,5.19,1.55,4.34,3.95,2.43,1.36,1.95,2.62,1.59,0.56,4.7,4.2,2.89,2.57,1.64,4.64,3.99,2.56,0.7,4.04,4.54,1.19,3.17,1.55,3.08,2.74,5.17,3.79,3.04,2.03,2.01,3.17,,,,,,
November,4.19,2.24,1.47,3.08,2.63,2.48,2.7,0.88,2.11,1.35,0.98,2.32,1.12,1.6,2.32,1.64,6.02,2.98,2.49,8.46,3.07,3.88,1.63,0.61,2.02,5.48,2.69,1.39,3.09,4.56,7.03,3.51,1.01,1.42,3.77,,,,,,
December,4.92,5.8,3.4,0.96,5.23,5.14,2.21,0.79,1.95,2.81,2.47,1.84,4.09,2.33,3.16,2.72,0.57,2.41,2.28,5.77,3.4,1,1.16,0.45,4.92,3.34,2.94,1.99,3.38,1.8,1.63,1.34,3.53,1.68,2.13,,,,,,
Total,,20.88,38.76,30.84,25.74,33.24,27.84,24.94,24.81,26.91,29.34,17.12,29.83,27.52,37.31,26.6,25.76,33.1,26.78,28.39,33.81,28.57,30.9,21.04,22.46,28.78,31.08,27.65,23.94,32.37,30.03,33.53,22.07,24.97,23.94,,,,,,
