"DOUGLAS (BOROUGH CEMETERY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4415,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.67,5.39,6.18,3.77,5.55,3.00,5.35,3.79,7.93,3.18,6.37,
February,2.18,0.55,5.30,4.72,1.02,5.01,5.23,2.71,3.72,1.99,0.70,
March,4.18,4.91,2.59,1.69,2.86,1.70,1.42,4.67,4.10,1.29,3.02,
April,4.28,1.50,2.79,2.72,3.73,3.32,1.54,1.76,1.66,1.39,2.25,
May,3.54,2.26,1.35,2.30,5.11,4.69,2.72,2.33,1.33,2.79,1.93,
June,3.52,0.23,1.81,1.24,3.43,0.11,2.20,4.59,6.57,2.06,2.23,
July,4.74,4.37,4.19,3.10,5.76,2.45,2.98,2.84,3.09,2.84,2.81,
August,4.33,6.17,3.03,6.85,5.48,2.37,3.68,5.56,5.26,5.00,6.24,
September,3.56,1.99,4.13,4.05,6.52,4.00,2.82,6.75,2.61,1.00,6.30,
October,3.93,3.08,1.84,6.77,3.28,4.39,3.93,4.40,8.75,7.73,8.02,
November,3.21,4.91,3.06,4.27,4.31,2.88,5.63,5.62,7.95,7.47,6.24,
December,4.99,4.43,5.00,5.78,6.12,4.32,1.24,3.42,4.41,8.47,7.05,
Total,47.13,39.79,41.27,47.26,53.17,38.24,38.74,48.44,57.38,45.21,53.16,
Calc annual,47.13,39.79,41.27,47.26,53.17,38.24,38.74,48.44,57.38,45.21,53.16,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
