Rainfall at,LOWER SWINESHAW RESERVOIR
,
Station no,2936,
,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,2.39,4.01,4.74,6.67,4.91,5.34,3.36,9.46,2.61,3.41,
February,5.36,1.74,3.08,2.85,5.08,7.34,1.54,2.65,2.20,5.04,
March,4.89,2.26,1.72,0.95,1.62,1.36,5.07,1.29,1.98,2.35,
April,2.93,2.04,2.72,3.45,2.66,1.95,3.12,1.54,4.90,4.02,
May,2.64,3.63,2.35,4.78,3.61,1.44,3.47,1.39,3.02,1.62,
June,2.32,1.23,4.02,3.66,5.62,3.96,2.79,5.74,1.18,3.46,
July,2.85,5.10,2.84,4.44,2.17,7.87,3.59,2.58,2.27,3.94,
August,6.47,4.91,6.90,4.13,3.31,4.84,0.51,5.49,3.64,4.89,
September,0.78,3.14,4.96,6.04,3.31,6.34,2.57,2.83,1.32,6.91,
October,6.02,7.17,3.10,4.19,6.63,0.66,0.91,3.23,3.66,2.51,
November,3.18,1.09,4.02,7.62,0.64,7.20,5.86,2.66,6.76,7.00,
December,3.15,3.89,2.24,3.49,2.72,4.33,4.67,3.13,7.32,3.54,
Total,42.98,40.21,42.69,52.27,42.28,52.63,37.46,41.99,40.86,48.69,
Calc annual,42.98,40.21,42.69,52.27,42.28,52.63,37.46,41.99,40.86,48.69,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
