MASHAM MOOR TOWLER HILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE154798,Long,-1.765358,Lat,54.213706,Elevation,820,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,5.11,2.03,4.82,6.94,2.63,5.7,2.7,3.07,3.27,5,5.18,6.61,5.19,2.57,3.48,4.99,5.47,3.95,7.71,1.7,6.24,2.88,2.88,3.17,3.57,1.92,5.49,5.07,6.04,7.22,2.61,4.36,4.22,6.1,3.59,4.2,3.73,3.52,8.71,1.4,1.89,3.22,3.12,0.71,2.96,2.87,4.77,4.23,4.26,3.78,5.86
February,4.59,3.35,2.71,1.94,4.05,6.15,4.61,0.77,4.33,2.79,2.66,0.14,3.76,7.23,0.84,5.4,2.83,1.95,3.72,1.27,1.71,3.11,0.59,5.3,0.32,6.23,3.86,5.35,1.94,2.75,2.83,7.26,2.09,2.46,1.95,4.05,3,4.35,2.38,2.71,5.96,4.55,0.56,3.14,3.4,2.28,2.57,3.68,6.6,0.12,4.58
March,0.87,2.06,4.3,6.88,2.45,1.18,5.06,2.64,1.58,5.16,4.15,2.48,2.99,1.7,1.67,1.11,1.3,2.72,3.21,0.27,3.01,0.71,2.16,2.24,3.8,1.14,2.65,4.55,0.41,3.18,2.02,4.01,3.25,1.53,0.42,1.02,1.56,6.21,2.62,1.19,1.62,4.69,2.23,0.46,2.73,2.55,1.53,2.08,2.79,2.37,3.27
April,3.63,1.24,0.27,4.09,1.23,1.29,1.65,2.12,1.15,2.06,6.28,1.48,3.57,2.98,1.9,4.09,1.53,2.85,0.67,1.27,3.88,4.08,3.36,1.3,4.08,3.28,1.7,3.97,0.2,1.39,2.4,2.82,1.91,1.88,2.63,2.03,2.17,5.99,2.9,3.67,3.09,2.23,1.75,3.04,0.67,0.82,2.1,0.33,0.99,4.17,1.94
May,2.19,1.55,2.86,2.88,2.03,2.09,3.15,2.4,3.02,1.6,3.9,1.82,1.06,2.87,6.01,4.48,2.48,1.97,2.57,2.2,1.1,3.75,5.76,3.69,2.5,1.13,2.28,3.09,3.23,1.31,1.93,2.13,3.2,3.63,1.18,3.69,3.7,2.67,1.57,1.28,1.86,8.26,1.95,2.88,4.75,3.47,0.68,1.88,5.31,1.14,1.44
June,2.13,3.06,6.83,1.88,3.15,0.76,1.91,2.61,0.6,1.23,1.1,0.56,1.87,0.88,1.53,0.13,4.21,3.27,4.45,1.34,2.11,5.64,2.39,1.27,1.88,3.56,6.32,1.76,3.16,2.46,0.34,0.83,1.25,2.59,2.17,3.08,2.57,3.74,4.2,0.67,1.17,1.19,1.01,3.86,2.1,2.59,3.26,1.52,3.78,1.71,0.95
July,2.62,0.26,4.95,1.58,2.49,4.92,2.19,1.39,5.18,2.35,6.29,3.37,6.34,3.08,5.9,1.59,3.13,5.57,0.8,2.7,6.14,2.85,3.52,3.52,0.98,0.38,3.29,2.67,4.2,3.27,4.2,1.3,2.78,1.42,2.7,2.49,2.94,2.33,0.92,2.08,2.95,1.35,1.17,3.49,2.33,1.04,5.64,4,2.91,1.81,4.5
August,4.5,2.54,5.71,1.35,1.64,3.98,2.31,8,2.56,2.6,1.44,4.87,4.14,4.52,3.08,2.72,3.43,8.92,5.05,2.87,3.66,4.03,1.78,0.42,2.86,1.72,2.11,1.55,4.53,2.67,0.49,2.53,3.4,3.92,1.75,4.44,6.81,0.99,4.78,2.65,5.4,5.55,3.56,3.4,6.83,1.62,7.91,6.76,3.42,0.84,3.26
September,0.24,2.59,2.28,1.94,1.49,0.48,2.79,1.16,8.03,1.17,1.07,1.77,4.91,3.47,4.25,2.44,2.87,4.66,0.47,1.17,4.7,3.92,2.35,2.19,2.61,6.57,2.36,1.52,2.06,1.33,2.14,0.35,1.9,5.57,6.18,2.17,6.28,2.26,2.75,2.14,4.32,1.81,4.72,2.91,3.43,1.54,4.44,4.12,3.37,0.16,3.71
October,4.33,4.63,3.17,2.99,2.49,1.64,7.35,4.96,3.32,4.66,3.84,1.66,1.39,3.71,4.24,3.84,3.5,4.69,5.95,3.88,3.57,1.25,4.82,3.49,5.07,6.25,2.91,3.04,7.99,3.92,4.57,4.82,2.87,2.34,4.64,6.43,2.11,1.46,1.05,4.43,2.02,1.65,4.57,2.31,6.92,2.31,2.18,3.72,2.97,4.17,7.97
November,3.7,5.51,2.61,3.13,6.07,2.74,4.96,2.37,2.38,4.19,2.62,2.54,1.3,5.87,2.74,1.83,8.17,3.86,5.05,4.97,4.81,4.92,2.75,3.91,2.89,7.13,3.87,2.15,5.72,4.47,5.64,4.27,1.59,2.48,7.5,1.06,7.93,3.68,1.2,5.5,5.6,9.96,2.66,2.78,8.16,2.54,0.89,2.51,0.94,5.99,6.48
December,4.56,6.39,4.06,1.92,9.26,8.37,2.64,1.97,5.71,5.65,4.37,5.48,5.21,3.3,5.45,5.94,1.18,3.21,2.03,8.79,3.88,1.83,2.09,0.76,6.63,2.85,4.46,3.93,5.4,2.26,3.22,1.95,3.61,2.44,3.81,2.61,3.63,3.22,4.68,5.74,1.81,5.77,2.68,2.21,3.75,4.9,4.4,3.79,5.1,8.83,5.09
Total,38.47,35.21,44.57,37.52,38.98,39.3,41.32,33.46,41.13,38.46,42.9,32.78,41.73,42.18,41.09,38.56,40.1,47.62,41.68,32.43,44.81,38.97,34.45,31.26,37.19,42.16,41.3,38.65,44.88,36.23,32.39,36.63,32.07,36.36,38.52,37.27,46.43,40.42,37.76,33.46,37.69,50.23,29.98,31.19,48.03,28.53,40.37,38.62,42.44,35.09,49.05
