THREAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NX752605,Long,-3.948857,Lat,54.923539,Elevation,275,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5014/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,10.14,6.76,,5.73,7.94,1.56,6.27,5.66,6.19,5.84,4.53,0.95,7.86,7.23,4.59,3.73,6.79,6.21,8.88,2.92,3.2,6.17,4.33,1.94,4.77,4.33,3.29,5.51,6.1,2.47,4.73
February,,,,,,,,,,,0.52,4.28,,4.75,0.47,5.55,2.47,4.97,2.71,6.56,1.55,3.67,1.96,4.34,1.53,6.08,2.95,1,3.98,3.75,4.16,2.92,0.69,1.4,5.61,1.81,0.81,3.91,3.82,1.58,6.46
March,,,,,,,,,,,3.87,1.75,,3.51,2.85,1.37,4.03,2.98,3.03,3.86,5.32,3.35,5.07,1.17,0.32,3.27,4.7,7.73,4.16,2.28,5.37,3.68,3.28,0.79,3.7,2.76,2.19,3.91,1.34,3.41,2.04
April,,,,,,,,,,,3.07,2.74,,2.34,4.29,4.13,0.92,3.53,0.55,2.2,2.48,2.12,3.1,2.91,2.7,2.41,1.24,6.5,2.53,4.53,3.57,2.29,2.58,3.21,1.2,2.68,1.07,2.32,1.17,3.36,5.61
May,,,,,,,,,,,2.31,4.74,,3.44,4.45,0.54,1.52,2.04,6.48,0.33,0.82,3.53,4.69,4.93,2.78,5.63,1.16,6.08,2.31,1.42,2.02,2.39,3.4,2.68,3.79,4.38,2.3,3.14,3.88,0.82,2.04
June,,,,,,,,,,,4.08,7.68,1.62,3.45,2.23,5.05,3.73,3.5,6.9,3.23,1.12,0.42,0.97,3.68,4.28,3.73,4.36,4.1,5.11,1.26,3.64,1.14,3.19,1.73,4.39,3.69,2.72,1.33,3.94,3.68,2.65
July,,,,,,,,,,,4.69,5.48,3.86,4.23,3.24,2.25,7.07,6.03,7.77,5.74,3.62,2.82,3,3.23,4.51,3.47,3.6,5.49,3.98,2.95,4.81,2.4,3.04,5.85,3.65,2.69,6.7,4.39,4.12,3.65,4.9
August,,,,,,,,,,,11.52,3.9,2.28,2.36,6.91,2.77,3.64,2.7,2.57,2.63,0.84,6.16,5.12,6.75,4.01,1.69,3.59,0.11,6.75,3.14,7.93,7.6,5.13,3.45,4.58,1.86,8.5,3.61,3.86,0.61,4.66
September,,,,,,,,,,,5.03,1.76,5.27,1.46,7.33,6.42,5.48,3.71,4.51,2.91,3.49,2.83,4.8,4.15,6.27,5.09,7.79,4.36,7.05,2.31,9.88,5.62,2.18,6.09,5.97,2.48,5.63,4.56,4.74,1.7,4.99
October,,,,,,,,,,,10.98,4.66,7.57,2.84,5.44,8.42,4.74,5.67,9.66,3.96,5.49,5.49,6.16,9.38,6.25,5.83,0.91,1.39,4.9,7.64,3.35,0.44,6.15,3.57,9.77,2.88,3.58,4.77,4.72,5.35,6.02
November,,,,,,,,,,,7.6,12.29,4.1,2.77,0.91,6.91,6.09,1.32,9.98,8.36,6.03,3.58,1.45,3.26,8.54,0.38,9.62,6.84,5.78,5.58,3.75,9.59,2.38,7.18,11.51,3.44,1.54,3.52,2.41,9.49,9.61
December,,,,,,,,,,,7.32,7.52,10.31,1.84,8.95,3.37,7.3,3.9,5.12,2.05,5.66,2.68,8.04,3.26,6.32,4.27,5.57,3.07,6.34,8.85,2.2,7.46,4.09,3.83,5.45,6.32,6.65,4.67,4.66,10.18,5.24
Total,,,,,,,,,,,71.13,63.56,,38.72,55.01,48.34,53.26,46.01,65.47,47.67,40.95,37.6,52.22,54.29,52.1,45.58,52.28,52.88,61.77,46.63,53.88,51.7,40.44,41.72,64.39,39.32,44.98,45.64,44.76,46.3,58.95
