MOOR FARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS509480,Long,-4.374203,Lat,55.702457,Elevation,810,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,8.74,5.23,11.32,4.88,6.48,2.65,4.86,5.66,9.3,5.36,2.91,0.8,7.2,5.29,8.15,3.33,6.38,3.85,8.72,7.55,3.64,4.25,5.38,3.41,5.73,2.8,3.54,6.23,5.67,2.43,
February,,,,,,,,,,,0.47,5.59,0.12,4.45,1.25,6.03,2.45,5.6,3.3,7.7,1.85,3.49,1.75,6.25,2.91,9.62,3.8,1.5,4.75,6.13,5.24,4.23,3.18,2.33,4.02,1.9,2.21,3.43,3.98,3.27,
March,,,,,,,,,,,3.42,1.26,2.96,4.18,2.9,2.71,3.35,0.85,6.08,4.34,6.6,3.61,2.33,3.44,0.75,4.96,2.98,3.64,4.58,2.75,4.47,5.15,3.88,1.4,3.79,1.75,4.03,5.8,1.6,3.1,
April,,,,,,,,,,,1.75,2.29,4.4,3.16,4.37,3.21,1.61,2.57,1.46,3.15,2.93,2.73,2.45,4.52,3.85,2.24,2.12,6.5,4.08,5.8,4.41,3.65,2.81,2.1,2.48,3.12,1.66,3.55,2.24,3.32,
May,,,,,,,,,,,2.63,4.21,3.5,2.97,3.99,0.73,1.98,1.78,5.82,1.1,0.93,3.87,3.64,4.35,4.56,5.76,0.74,4.23,1.57,2.75,1.5,0.78,2.28,2.79,3.48,4.27,3.52,2.79,4.34,2.04,
June,,,,,,,,,,,3.89,7.35,1.59,2.56,3,5.63,2.36,5.23,7.92,2.57,1.55,1.81,2.04,4.51,5.95,5.15,4.13,4.17,7.11,1.54,3.4,2.76,4.31,2.49,5.19,2.34,3.61,3.4,3.09,3.59,
July,,,,,,,,,,,2.97,6.06,5.35,5.59,4.1,3.49,8.33,5.19,7.8,6.42,4.32,5.47,5.5,3.68,3.42,4.15,4.63,3.4,4.94,2.67,7.2,4.48,4.03,3.29,,1.3,4.8,4.04,3.85,6.29,
August,,,,,,,,,,,5.94,1.66,3.25,5.54,5.25,3.59,5.88,3.48,4.12,1.85,4.03,6.64,6,7.83,4.82,2.44,3.78,0.13,7.98,5.97,6.67,6.1,3.96,3.87,,1.17,5.5,5,6.76,1.87,
September,,,,,,,,,,,4.05,2.13,7.13,1.19,6.18,7.73,4.64,4.46,6.2,2.93,6.63,2.4,6.36,4.49,7.83,6.18,10.26,7.63,9.34,2.4,12.53,4.61,3.18,6.88,8.33,4.86,4.74,4.09,4.54,1.71,
October,,,,,,,,,,,9.28,5.07,9.35,3.68,8.39,10.75,7.35,3.28,14,2.64,4.7,4.77,8.69,9.98,6.92,8.25,0.5,3,6.45,7.68,4.66,1.11,3.83,3.82,11.11,3.83,4.03,7.16,4.49,7.38,
November,,,,,,,,,,,7.55,9.02,4.78,1.8,2.39,6.83,5.13,1.56,8.73,11.24,7,3.17,1.26,3.39,8.05,1.09,7.1,9.1,4.5,6.67,5.12,6.74,2.58,10.98,,1.87,2.69,2.49,1.88,5.24,
December,,,,,,,,,,,5.34,7.2,10.17,2.19,7.17,3.16,7.35,2.72,4.09,3.64,7.39,3.8,6.67,3.45,5.5,3.4,5.65,3.66,4.61,10.75,1.06,7.5,4.59,6.21,,9.52,8.8,6.28,5.74,7.5,
Total,,,,,,,,,,,56.03,57.07,63.92,42.19,55.47,56.51,55.29,42.38,78.82,52.94,50.84,42.56,53.89,61.18,62.71,56.57,52.07,50.81,68.63,62.66,59.9,51.36,44.01,49.57,,38.73,49.13,54.26,48.18,47.74,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952 Low but acceptable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954 Np Too much est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAND +T Deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960 NP Low Deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,13431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,646676,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
