WOLSINGHAM DRYDERDALE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NZ091333,Long,-1.860336,Lat,54.694656,Elevation,700,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,4.06,1.67,3.79,4.67,2.19,2.48,2.2,4.39,2.77,4.51,3.46,,,,,,,,,2.11,5.3,2.39,2.15,1.45,2.05,,4.6,3.7,3.52,5.5,1.83,4.16,3.09,4.26,2.04,5.51,2.51,2.82,9.29,1.23,2.18,2.54,2.95,0.48,3.11,3.08,3.86,3.41,2.79,,
February,3.92,2.16,3.09,1.36,3.06,4.12,4.73,0.93,2.79,2.1,1.82,,,,,,,,,0,2.02,1.79,1.04,4.48,0.32,,3.11,3.77,1.34,1.54,2.45,5.1,2.24,1.77,2.75,2.52,1.17,4.85,2.26,1.54,4.89,3.56,0.4,1.85,2.11,2.52,2.45,2.9,4.53,,
March,1.39,3.08,3.04,5.41,2.38,1.31,5.02,1.89,1.37,3.99,3.79,,,,,,,,,0.18,2.52,1.33,2.45,1.41,3.54,,3.32,4.03,0.74,3.58,2.92,2.64,1.33,0.9,0.55,0.68,1.65,4.45,1.55,1.21,1.32,4.23,1.83,0.24,1.95,2.36,1.14,1.64,3.04,,
April,2.34,1.55,0.2,3.87,0.89,1.18,1.23,2.55,1.52,1.81,3.52,,,,,,,,,1.28,2.74,2.15,2.81,1.15,4.28,,1.54,2.8,0.11,1.07,1.77,1.29,1.45,2.4,1.8,2.88,1.26,5.51,1.99,1.75,2.02,1.83,1.78,2.73,0.71,0.5,0.92,0.32,1.52,,
May,2.14,1.2,2.71,3.43,1.19,1.92,3.31,1.86,2.13,1.54,4.18,,,,,,,,,1.11,1.08,3.52,4.03,3,2.33,,1.45,2.79,3.36,1.09,0.98,1.34,2.21,3.55,1.51,3.91,2.26,2.14,1.56,0.84,1.37,3.3,1.29,2.95,3.77,2,0.71,2,3.82,,
June,1.35,4.43,5.47,1.27,3.83,0.4,1.88,1.88,0.41,0.77,1.05,,,,,,,,,1.33,1.5,4.25,1.07,1.89,1.7,,3.09,0.84,3.01,2.38,0.56,0.43,0.83,1.47,1.67,2.77,2.03,2.77,3.97,0.86,1.39,1.39,1.88,3.1,2.18,2.29,4.17,1.79,3.63,,
July,4.43,0.24,3.61,1.42,2.67,3.98,3.35,1.29,3.85,2.02,4.12,,,,,,,,,3.07,4.69,3.56,2.28,2.25,2.24,,3.14,1.91,3.22,4.67,5.71,1.85,2.27,1.87,2.84,1.78,2.93,2.93,0.75,2.41,3.42,1.33,0.62,2.02,1.44,0.92,2.63,3.32,2.67,,
August,4.39,2.52,5.32,1.2,1.72,3.22,2.02,6.9,2.38,2.45,1.62,,,,,,,,,2.6,4.92,4.14,3.2,1.53,3.1,,1.8,1.9,2.73,5.36,0.63,2.41,2.89,4.23,1.44,3.75,4.62,0.38,4.25,1.96,4.98,4.38,2.94,3.76,5.31,1.67,7.4,3.94,4.35,,
September,0.43,2.02,2.58,4.44,1.75,0.88,1.86,0.97,6.49,1.27,1.32,,,,,,,,,1.35,5.12,3.1,2.67,2.68,2.4,,3.56,2.13,1.53,1.77,1.71,0.49,3.21,3.24,5.6,1.79,5.54,1.9,3.17,1.95,5.12,1.88,3.9,2.1,3.31,1,3.1,4.64,3.04,,
October,3.35,3.42,2.62,3.13,2.53,1.22,4.67,3.68,2.97,5.1,2.59,,,,,,,,,2.36,3.37,1.24,5.15,3.67,4.45,,2.14,2,5.39,7.07,4.07,3.61,2.02,2.62,4.11,4.98,0.89,0.85,1.53,3.6,1.24,0.67,4.01,1.84,5.57,1.88,2.03,2.33,2.32,,
November,3.88,4.06,1.93,1.95,4.9,1.79,3.33,2.3,1.6,3.95,1.71,,,,,,,,,4.27,3.72,3.59,1.72,2.65,4.25,,3.32,1.69,3.12,3.36,4.31,3.48,0.93,3.11,6.67,1.11,6.34,2.98,1.52,5.01,5.3,8.24,2.68,1.86,5.26,2.35,0.78,1.78,0.47,,
December,3.27,4.79,3.46,1.54,7.02,7.13,3.43,2.65,3,3.53,4.81,,,,,,,,,5.02,3.41,1.3,1.65,1.05,5.89,,3.13,4.02,4.23,1.38,3.11,0.72,3.03,1.79,2.24,2.06,3.08,1.96,3.02,4.04,2.23,3.81,2.59,1.15,3.02,4.25,3.33,2.68,4.8,,
Total,34.95,31.14,37.82,33.69,34.13,29.63,37.03,31.29,31.28,33.04,33.99,,,,,,,,,24.68,40.39,32.36,30.22,27.21,36.55,,34.2,31.58,32.3,38.77,30.05,27.52,25.5,31.21,33.22,33.74,34.28,33.54,34.86,26.4,35.46,37.16,26.87,24.08,37.74,24.82,32.52,30.75,36.98,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 records cover the 1930s when gauge moved 24 ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
