"WOLSINGHAM (SHULL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3533,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,4.60,3.70,3.52,5.50,1.83,,
February,,,,,,3.11,3.77,1.34,1.54,2.45,,
March,,,,,,3.32,4.03,0.74,3.58,2.92,,
April,,,,,,1.54,2.80,0.11,1.07,1.77,,
May,,,,,,1.45,2.79,3.36,1.09,0.98,,
June,,,,,,3.09,0.84,3.01,2.38,0.56,,
July,,,,,,3.14,1.91,3.22,4.67,5.71,,
August,,,,,,1.80,1.90,2.73,5.36,0.63,,
September,,,,,,3.56,2.13,1.53,1.77,1.71,,
October,,,,,,2.14,2.00,5.39,7.07,4.07,,
November,,,,,,3.32,1.69,3.12,3.36,4.31,,
December,,,,,,3.13,4.02,4.23,1.38,3.11,,
Total,,,,,,34.20,31.58,32.30,38.77,30.05,,
Calc annual,0.00,0.00,0.00,0.00,0.00,34.20,31.58,32.30,38.77,30.05,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,0.00,0.00,,
