BURY-ST-EDMUNDS-BEET-SUGAR-FACTORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL863656,Long,0.72896,Lat,52.25707,Elevation,160,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,3.36,1.75,1.47,1.58,0.8,1.16,1.17,2.16,3.08,3.18,2.89,5.84,,,,,,,,,,,,2.19,1.75,0.79,1.42,1.69,3.25,1.71,2.19,2.56,2.46
February,,,,,,,,,1.07,0.5,0.44,2.87,0.44,1.7,0.3,2.13,2.22,2.28,0.74,0.71,,,,,,,,,,,,3.38,0.84,1.03,2.14,1.82,0.76,2.21,3.36,0.15,1.38
March,,,,,,,,,1.57,0,0.8,0.22,1.35,1.74,1.59,0.47,0.56,2.73,0.68,1.82,,,,,,,,,,,,3.67,2.66,0.51,2.38,1.36,0.63,1.63,0.65,2.01,1.29
April,,,,,,,,,1.01,1,1.56,2.95,2.47,1.15,2.19,1.87,1.03,2.49,0.41,2.43,,,,,,,,,,,,3.47,1.26,2.23,0.34,0.35,0.91,0.31,1.21,1.96,0.5
May,,,,,,,,,1.31,1.14,2.25,2.39,4.65,1.57,0.62,1.71,1.02,2.11,1.61,0.93,,,,,,,,,,,,2.16,1.13,1.68,2.39,1.85,0.73,1.08,2.17,0.24,0.41
June,,,,,,,,,2,0.8,0.62,0.91,0.5,1.52,1.13,2.86,4.64,1.88,0.96,1.28,,,,,,,,,,,,1.38,2.41,3.13,2.16,2.4,3.27,1.21,4.01,1.06,3.45
July,,,,,,,,3.4,2.69,1.53,3.57,3.39,2.39,2.1,0.99,0.32,3.32,1.22,0.88,2.24,,,,,,,,,,,,1.56,0.69,3.15,2.93,0.09,1.49,3.11,2.79,2.38,3.37
August,,,,,,,,2.71,1.82,1.03,1.78,2.89,2.07,0.79,1.49,1,0.74,1.67,1.08,2.52,,,,,,,,,,,,3.56,2.8,1.77,3.98,2.41,4.72,2.99,2.48,0.51,4.13
September,,,,,,,,3.73,0.48,0.9,3.29,2.15,1.87,2.64,1.14,3.85,1.92,1.19,1.62,1.18,,,,,,,,,,,,3.31,2.44,1.52,1.37,2.13,1.98,3.79,2.92,0.02,3.76
October,,,,,,,,2.06,2.31,2.46,0.91,0.73,4.03,2.01,0.94,1.73,1.34,1.56,2.18,4.8,,,,,,,,,,,,0.57,2.51,2.42,1.78,4.12,1.66,1.69,1.78,1.95,4.94
November,,,,,,,,2.47,2.05,2.82,3.96,1.65,1.53,1.33,1.12,3.17,2.56,1.43,2.26,3.57,,,,,,,,,,,,3.57,3.7,1.48,3.77,0.67,0.68,1.71,1.52,2.21,2.83
December,,,,,,,,2.25,2.63,3.88,1.9,0.68,0.54,0.58,3.29,1.82,1.17,2.73,2.64,1.21,,,,,,,,,,,,1.49,2.03,0.79,2.45,1.48,2.32,2.1,3.03,4.01,2.71
Total,,,,,,,,,22.3,17.81,22.55,22.41,22.64,18.29,15.97,23.09,23.6,24.47,17.95,28.53,,,,,,,,,,,,30.31,24.22,20.5,27.11,20.37,22.4,23.54,28.11,19.06,31.23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
