"WOLVERHAMPTON (WEST PARK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2319,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.76,2.97,3.43,1.75,2.92,1.96,2.64,2.79,4.31,1.55,5.20,
February,1.25,0.14,2.86,5.54,0.48,4.17,2.01,1.93,2.35,0.62,0.54,
March,1.99,1.37,1.77,1.58,1.30,0.95,0.62,2.00,1.98,0.17,2.64,
April,3.97,1.09,2.58,2.63,2.75,1.91,1.79,1.66,1.13,0.61,2.36,
May,3.35,1.37,1.04,1.76,4.76,3.44,2.98,1.56,0.36,2.23,2.15,
June,3.31,0.49,0.83,0.28,2.05,0.16,1.38,4.17,2.55,1.77,1.09,
July,4.01,0.55,4.92,3.28,3.82,3.46,2.81,5.61,1.29,2.34,5.52,
August,1.34,3.60,3.74,2.07,3.74,3.92,2.48,3.92,2.39,2.08,2.83,
September,2.76,0.97,2.80,2.69,3.07,4.00,0.81,3.87,0.90,0.60,3.51,
October,3.49,2.24,0.41,4.11,4.06,3.72,2.34,1.88,4.31,4.24,2.56,
November,1.80,1.61,0.72,2.01,1.81,1.88,5.58,3.98,3.63,6.16,2.96,
December,2.42,1.98,3.09,3.24,2.87,2.25,0.51,2.44,1.87,4.95,2.89,
Total,32.45,18.38,28.19,30.94,33.63,31.82,25.95,35.81,27.07,27.32,34.25,
Calc annual,32.45,18.38,28.19,30.94,33.63,31.82,25.95,35.81,27.07,27.32,34.25,
Difference,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
