EDENBRIDGE-STONEWALL-PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ502424,Long,0.146641,Lat,51.161139,Elevation,341,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,3.45,2.5,4.09,1.6,2.44,3.04,3.31,2.72,4.01,1.29,3.82,2.11,3.69,1.97,2.94,1.08,5.03,6.59,3.68,5.14,2.44,3.02,2.94,5.57,2.23,2.12,2.69,2.85,4.56,1.15,1.42,3.44,2.86,1.14,1.59,3.8,5.01,2.26,2.82,2.53,3.32
February,0.49,0.99,2.24,4.31,1.06,4.57,2.66,4.82,1.91,0.5,1.06,2.31,0.64,2.22,0.12,4.81,2.36,5.1,1.09,1.46,2.26,3.38,,2.06,1.17,2.26,2.98,1.92,2.04,1.51,6.29,7.1,0.91,1.29,2.18,2.03,0.82,4.79,2.23,0.05,2.67
March,1.38,1.61,2.22,1.95,1.94,0.94,0.45,3.82,1.78,0.02,1.07,0.43,1.64,3.61,2.92,0.48,1.25,4.09,0.57,1.4,3.03,3.26,2.77,0.41,0.04,1.87,1.68,6.19,1,1.07,1.38,4.06,3.44,0.34,3.24,1.36,1.09,1.13,1.64,2.41,1.93
April,2.87,1.05,2.95,2.5,3.05,2.54,3.97,1.76,1.9,0.78,1.46,3.87,2.2,0.68,2.63,3.52,2.1,2.67,0.33,2.52,1.83,1.6,1.79,1.28,1.65,1.42,2.92,2.19,1.62,1.56,2.75,2.5,1.91,2.96,0.52,0.28,1.47,0.31,1.53,2.49,0.65
May,0.87,1.49,0.88,3.44,3.99,3.08,1.31,1.18,1.4,2.25,3.11,2.52,3.07,2.5,0.82,1.88,0.43,2.62,2.83,1.5,1.84,2.41,3.87,3.45,0.45,3.44,2.13,1.87,2.14,1.35,1.51,2.11,1.32,1.47,3.03,5.16,0.45,1.68,2.05,1.13,1.99
June,1.39,0.17,1.38,0.54,2.81,0.14,4.23,3.7,2.57,1.31,1.19,1.34,1.18,1.62,1.9,2.73,2.78,2.36,0.81,1.02,0.17,2.13,0.17,1.77,1.46,1.6,2.44,2.35,3.52,0.77,1.32,2.04,1.37,1.63,3.49,2.29,3.1,1.5,5.46,0.93,2.14
July,4.21,0.48,3.77,2.96,3.25,3.85,1.41,4.21,1.56,1.45,2.12,2.47,2.67,1.77,1.95,1.17,4.32,2.46,1.84,2.3,2.98,2.34,2.46,2.29,1.74,5.6,1.92,1.82,1.16,0.44,2.76,2.83,0.75,3.26,2.88,1.79,2.93,3.93,1.55,1.53,3.79
August,1.44,1.7,3.15,1.4,2.85,1.59,1.03,5.32,4.32,3.05,2.6,4,0.64,0.92,1.42,4.62,1.11,3.27,2.87,2.29,0.09,4.24,2.32,1.83,2.99,1.79,5.39,0.19,4.38,1.49,2.42,5.51,4.28,2.03,2.95,0.72,3.08,2.58,3.95,0.84,5.01
September,4.29,0.84,2.05,2.17,3.71,1.87,0.87,4.4,0.64,0.32,3.28,2.28,2.21,3.17,1.57,5.38,2.29,2.42,2.34,0.87,1.33,0.58,2.14,1.75,2.75,1.96,3.5,1.78,1.81,1.02,2.79,3.75,3.22,4.22,2.71,3.28,3.01,2.69,4.64,0.13,2.57
October,1.31,1.24,1.19,7.05,3.21,4,2.35,1.94,5.75,3.85,1.16,0.57,6.31,1.81,2.26,4.37,2.1,2.66,3.74,7.42,3.96,1.41,3.52,2.97,5.08,3.66,1.24,0.71,1.89,8.01,0.18,1.49,3.03,3.95,2.57,5.03,1.47,1.39,3.2,3.42,7.37
November,1.46,1.36,2.01,2.47,3.86,2.99,6.71,2.95,3.34,7.79,5.74,4.87,1.42,0.91,3.77,6.87,5.3,1.61,3.68,5.99,8.16,3.83,1.5,2.09,5.28,0.31,5.6,1.15,1.85,3.61,6.54,6.45,4.35,1.35,5.95,1.24,1.08,3.77,1.75,3.59,6.22
December,2.54,1.82,4.08,3.03,4.52,3.65,0.6,4.8,3.65,7.5,2.61,0.77,0.59,0.42,7.11,3.89,3.76,4.04,3.8,1.74,1.91,2.39,3.44,2.63,2.82,4.12,2.97,2.71,4.64,1.52,2.21,3,3.15,0.93,1.98,2.87,3.76,2.45,4.34,6.36,3.66
Total,25.7,15.25,30.01,33.42,36.69,32.26,28.9,41.62,32.83,30.11,29.22,27.54,26.26,21.6,29.41,40.8,32.83,39.89,27.58,33.65,30,30.59,,28.1,27.66,30.15,35.46,25.73,30.61,23.5,31.57,44.28,30.59,24.57,33.09,29.85,27.27,28.48,35.16,25.41,41.32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942 Feb estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
