"NAVAN BALRATH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1891,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.99,1.00,2.08,3.46,3.37,1.53,4.08,2.57,1.21,3.21,,
February,2.07,3.36,2.91,2.74,2.75,2.72,1.52,0.92,0.41,2.35,,
March,3.61,2.01,2.58,1.03,1.87,1.29,3.65,1.12,4.14,1.90,,
April,2.68,1.58,3.29,1.22,1.39,3.35,2.16,1.64,2.00,2.52,,
May,0.38,2.96,3.09,2.23,1.73,1.84,5.39,1.12,2.24,2.07,,
June,2.23,3.25,2.82,2.01,1.03,1.01,1.60,0.21,3.90,0.00,,
July,5.76,2.44,6.37,2.52,3.20,0.72,2.45,1.75,5.25,0.99,,
August,1.63,5.01,2.91,2.15,1.23,2.60,3.17,1.78,2.62,5.49,,
September,1.98,1.48,3.98,2.00,1.55,3.88,2.92,1.40,0.73,1.33,,
October,5.88,3.04,3.58,2.77,1.66,4.03,5.40,1.15,0.82,4.41,,
November,3.61,2.87,4.22,3.38,2.16,2.14,1.96,3.97,4.83,1.56,,
December,2.40,2.86,3.43,1.81,3.03,0.90,3.00,1.35,2.90,3.00,,
Total,33.22,31.86,41.26,27.32,24.97,26.01,37.30,18.98,31.05,28.83,,
Calc annual,33.22,31.86,41.26,27.32,24.97,26.01,37.30,18.98,31.05,28.83,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,,
