"MARLBOROUGH, SALISBURY ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1531,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,4.25,3.62,5.80,1.52,4.54,
February,,,,,,,2.20,4.59,2.39,0.63,0.78,
March,,,,,,,1.12,3.58,2.45,0.45,1.79,
April,,,,,,,3.57,1.88,1.64,0.99,2.72,
May,,,,,,,2.89,0.92,1.00,2.15,1.50,
June,,,,,,,2.95,3.81,2.13,1.90,1.08,
July,,,,,,,2.21,5.25,2.74,1.96,2.80,
August,,,,,,,1.33,4.23,1.70,1.54,2.86,
September,,,,,,,0.95,7.10,1.41,0.70,3.71,
October,,,,,,,2.99,2.83,4.62,4.66,2.23,
November,,,,,,,7.20,3.47,3.71,8.30,5.22,
December,,,,,,,0.66,3.52,3.31,7.48,3.90,
Total,,,,,,,32.32,44.80,32.90,32.28,33.13,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,32.32,44.80,32.90,32.28,33.13,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,
