HELENSBURGH WATER WORKS (VALVE HOUSE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS303836,Long,-4.723906,Lat,56.015189,Elevation,300,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910
January,,,,,,,,,,6.8,5.1,3.3,7.5,7.8,5.92,8.3,5.5,8.3,6.3,1.3,4.85,0.9,5.08,7.9,9.51,4.8,7.85,4.93,4.43,4.83,8.67,3.9,4.3,2.1,6.2,1.82,3.11,1.4,3.72,7.54,6.14,2.72,3.18,6.5,3.7,3.01,5.7,3.5,5.62,5.2,5.2
February,,,,,,,,,,7.05,2.8,8.37,6.7,1.45,1.42,1.8,5.8,6.55,2.1,2.8,4.45,5.4,5.72,6.38,6.83,6.34,2.98,4.55,1.85,3.94,1.17,1.51,2.33,4.8,9.65,0.48,2.3,2.54,3.42,2.98,3.34,1.66,2.25,5.57,4.68,2.97,3.2,3.41,2.67,2.19,5.33
March,,,,,,,,,,1.27,1.85,3.65,5.3,1.5,4.7,3.12,6.6,3.4,3.75,5.6,3.5,2.9,6.3,2.7,4.08,2.07,4.1,2.3,3.69,2.69,4.03,3.11,1.33,2,3.59,2.92,4.64,4.94,1.55,4.62,0.39,1.8,2.8,6.19,2.08,3.95,3.62,5.14,4.72,1.91,1.8
April,,,,,,,,,,1.4,1.62,5.6,2.1,0.39,1.92,2.18,2.8,5.9,3.35,2.35,3.12,2.1,2.5,3.5,1.7,2.79,2.39,2.46,2.35,3.28,1.47,1.89,1.21,1.72,1.52,2.32,2.06,1.56,3.77,3.79,2.67,2.44,1.43,1.18,4.14,2.9,1.22,2.21,1.32,4.17,3.6
May,,,,,,,,,2.9,0.55,3.15,1.1,2.6,2.9,1.95,3.6,0.9,1.97,5.5,3.1,1.9,3.1,2.99,2.58,4.46,3.46,3.58,1.2,3.98,3.47,2.1,2.1,4.82,2.74,2.19,0.26,0.68,2.37,1.82,3.17,3.32,1.82,2.62,2.79,3.58,2.19,5.36,4.21,2.45,3.3,1.58
June,,,,,,,,,2.9,2.77,2.2,2.35,8.2,3.01,1.02,3.3,3.4,3.8,2.85,5.42,2.15,3.9,5.27,2.8,1.8,1,1.47,0.99,2.98,1.4,5.08,1.44,4.2,2.02,2.9,2.5,3.25,6.5,3.05,1.98,3.62,3.59,1.74,2.89,2.51,0.86,1.43,4.88,2.44,2.97,2.36
July,,,,,,,,,0.7,1.7,2.95,4.85,6.75,4.05,3.2,1.57,3.5,6.4,0.82,4.5,3.1,6.8,5.5,3.39,6.38,2,3.2,3.28,5.59,2.02,3.79,1.12,2.9,3.63,3.55,4.12,4.78,2.22,1.41,3.08,3.71,2.3,3.68,4.21,1.97,3,2.65,2.8,4.23,3.3,4.91
August,,,,,,,,,6.37,0.97,1.4,3.65,5.65,5.1,5.9,5,5.87,7.5,4.6,5.87,2.5,4.6,3.25,5.12,3.3,3.96,3.42,4.05,4.18,8.21,3.59,5.46,9.2,4.9,4.55,7.39,2.1,5.89,5.98,1.06,5.13,4.22,3.06,7.65,4.58,4.94,3.86,6.03,4.15,2.88,8.91
September,,,,,,,,,3.6,8.9,3.9,1.92,8.35,4.45,7.3,4.1,5.2,2.03,5.3,7.7,2.12,3.15,5.43,3.32,3.38,8.43,7.03,3.94,1.88,1.97,8.2,8.08,5.93,3.7,0.2,1.87,4.22,4.08,6.68,4.8,3.97,2.52,4.02,3.82,4.2,2.26,2.26,1.91,6.4,2.15,1.69
October,,,,,,,,,5,1.9,5.4,6,4.8,7.3,8.9,7.5,5.5,7.32,7.45,3.6,0.6,3.1,4.8,6.04,6.2,5.15,4.78,2.74,1.88,4,3.75,4.4,3.8,6.3,3.2,3.32,2.4,2.69,3.52,3.98,6.82,4.7,1.98,9.99,2.13,4.34,6.43,4.99,1.19,5.92,1.7
November,,,,,,,,,3.31,7.17,2.05,4.6,8.65,4.3,6.5,5.85,3.5,7.35,1.9,1.8,6.35,7.9,7.65,7.5,7.57,3.65,5.73,3.4,7,2.51,8.3,4.55,4.63,3.51,3.68,6.57,1.6,2.73,5.22,3.9,5.75,3.5,4.14,2.95,2.86,4.6,4.52,3.39,2.92,2.23,3.61
December,,,,,,,,,8.8,6.8,3.4,5.9,6.12,4.4,2.8,6.3,6.9,7.7,2,3.6,5.4,6.1,6.84,8.56,8.82,3.5,5,4.16,5.06,4.4,1.19,8.3,2.79,5.75,4.12,4.8,5.47,4.72,7.38,4.86,7.5,4.6,5.12,3.78,5.21,3.88,4.3,6.16,4.14,6.38,4.51
Total,,,,,,,,,,47.28,35.82,51.29,72.72,46.65,51.53,52.62,55.47,68.22,45.92,47.64,40.04,49.95,61.33,59.79,64.03,47.15,51.53,38,44.87,42.72,51.34,45.86,47.44,43.17,45.35,38.37,36.61,41.64,47.52,45.76,52.36,35.87,36.02,57.52,41.64,38.9,44.55,48.63,42.25,42.6,45.2
