"HAMPTON WATERWORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,833,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.05,1.67,4.30,1.34,1.40,,,,,,,
February,1.65,0.55,1.18,0.60,1.23,,,,,,,
March,2.79,1.48,0.31,0.06,0.89,,,,,,,
April,1.22,0.71,0.58,1.22,1.13,,,,,,,
May,1.18,2.63,1.49,0.72,2.14,,,,,,,
June,1.66,1.16,1.02,1.52,1.15,,,,,,,
July,2.93,1.68,1.86,2.08,3.30,,,,,,,
August,4.40,2.26,1.06,2.18,1.34,,,,,,,
September,0.40,0.61,1.61,1.85,,,,,,,,
October,0.75,3.28,2.39,2.41,,,,,,,,
November,2.33,1.98,1.04,3.25,,,,,,,,
December,1.03,2.02,1.22,1.01,,,,,,,,
Total,22.39,20.03,18.06,18.24,,,,,,,,
Calc annual,22.39,20.03,18.06,18.24,12.58,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
