SCOUT MOOR RESERVOIR NO 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD823193,Long,-2.269378,Lat,53.669872,Elevation,1275,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,5.35,1.5,5.28,5.08,3.72,5.5,2.77,1.64,2.98,4.46,3.61,6.01,3.98,3.06,3.49,2.87,4.46,3.71,10.99,1.51,6.94,6.33,7.33,3.87,4.59,2.85,5.99,5,7.68,7.24,2.64,1.76,6.17,8.43,7.8,4.74,7.26,4.91,13.03,3.68,4.38,5.93,5.56,2.6,6,4.02,5.86,7.41,7.69,4.64,6.88
February,4.77,5.69,2.91,1.87,3.28,5.13,3.46,1.04,5.27,1.09,3.72,0.44,4.3,5.79,0.91,5.59,4.83,2.36,4.05,0.97,0.61,6.04,0.26,5.36,0.52,8.46,3.02,6.89,3.1,6.43,2.87,6.18,2.82,4.33,2.92,7.8,7.53,1.15,5.43,4.45,7.22,4.57,1.84,1.59,5.14,2.48,1.9,4.84,9.86,1.18,5.48
March,1.42,2.42,7.4,6.17,5.83,1.55,2.29,2.43,1.96,4.02,2.98,3.33,2.81,2.43,1.95,1.39,1.6,4.14,3.75,1.21,3.61,0.85,3.48,3.84,3.24,2.18,3.46,2.27,2.02,3.68,3.89,4.44,4.92,1.73,0.89,2.3,1.8,8.18,3.29,2.11,4.23,5.96,4.56,3.39,4.29,2.63,2.52,6.97,3.81,3.37,1.89
April,3.48,3.11,0.91,5.68,2.12,1.67,2.74,1.33,1.01,2.29,5.42,1.69,3.2,4.04,2.24,2.59,1.84,3.24,1.55,1.16,3.14,4.22,4.6,2.61,2.9,4.83,1.38,4.43,1.03,2.74,3.93,2.77,3.1,3.29,5,3.32,2.2,5.22,3.18,5.33,4.32,3.57,5.75,4.89,1.2,3.81,2.96,0.99,2.52,4.68,4.16
May,3.74,4.15,3.41,4.09,2.93,2.17,2.78,2.59,3.66,2.09,6.36,2.9,2.26,3.98,6.63,5.61,4.03,1.96,1.66,2.99,2.03,3.79,5.68,2.79,4.61,1.19,1.11,2.77,5.71,2.11,0.92,3.96,4.94,4.48,4.08,5.57,1.78,2.66,3.28,4.62,3.09,2.52,3.23,3.2,4.1,5.89,3.18,3.26,7.15,1.87,2.9
June,4.59,4.86,8.83,3,2.17,1.29,3.21,2.93,1.88,1.73,3.37,0.35,2.54,1.08,2.99,0.1,3.45,5.46,7.58,1.42,2.21,8.62,1.35,2.61,3.62,5.12,5.22,2.72,6.42,4.57,1.12,0.46,1.11,5.43,4.15,7.44,5.35,3.89,8.59,0.84,3.4,1.62,6.47,4.74,4.85,5.03,4.13,3.45,6.22,4.46,1.91
July,6.38,0.6,6.22,1.42,5.89,5.08,2.56,2.02,4.87,2.64,7.93,1.52,5.63,4.67,5.59,2.61,2.94,5.88,1.88,3.04,8.4,6.53,5.84,4.84,2.85,2.73,6.31,3.43,6.66,10.1,4.46,4.16,7.02,3.68,5.25,5.4,5.44,5.37,4.13,2.74,7.47,4.77,3.3,8.67,8.22,1.66,8.59,8.97,5.13,5.52,10.75
August,9.6,3.84,10.85,2.26,4.7,5.44,4.64,7.36,3.81,4.35,2.97,6.83,5.67,6.9,8.91,5.42,5.2,9.2,6.48,5.5,9.24,7.14,1.56,2.57,4.89,2.48,4.23,5,5.25,3.53,3.19,9.72,7.57,8.78,4.47,4.36,10.34,0.42,6.9,5.81,9.65,6.98,8.29,6.9,8.89,1.44,16.3,9.1,6.07,0.84,7.21
September,0.44,4.69,2.58,2.56,4.11,1.06,2.78,2.08,12.36,2.07,2.24,1.71,5.11,5.5,5.76,5.07,4.72,6.63,0.8,2.45,5.83,4.5,6.77,2.14,5.05,10.95,6.57,2.42,3.02,1.74,6.4,1.5,3.96,6.63,7.89,4.42,9.94,4.64,5.13,2.14,11.44,5.23,5.73,6.71,7.29,5.22,6.27,9.37,8.04,0.62,4.62
October,4.53,4.76,6.39,2.87,3.59,2.55,7.48,8.33,4.35,3.33,2,3.25,0.82,5.86,5.87,7.01,3.79,5.41,8.05,7.17,7.77,3.17,9.29,7.3,7.7,12.97,7.14,2.89,16.08,3.02,6.57,6.83,9.24,4.56,7.5,8.84,2.19,1.35,4.25,7.93,4.33,1.02,7.25,3.35,12.9,3.47,5.37,11.05,5.49,6.98,7.02
November,5.84,4.92,3.45,6.36,6.09,1.56,3.32,3.47,2.42,2.85,2.27,3.14,3.33,5.37,2.62,2.79,7.33,4.86,6.02,8.37,7.9,10.49,4.67,3.21,2.49,6.86,7.74,2.3,8.79,10.1,10.27,4.53,1.75,4.5,10.45,0.66,12.37,8.27,3.51,9.79,7.97,12.83,3.98,8.3,9.78,3.51,3.21,3.35,2.82,6.52,11.03
December,6.01,7.99,5.27,2.58,6.19,7.86,2.74,1.54,9.02,7.7,3.46,5.37,4.2,4.15,4.83,2.61,1.68,2.13,2.76,7.61,4.95,3.19,3.41,0.74,8.52,5.25,6.79,2.93,6.58,4.57,6.35,3.98,5.84,3.32,6.3,6.1,6.57,5.02,6.18,10.4,3.27,13.35,5.42,3.07,9.9,8.88,7.47,7.8,6.29,12.27,7.29
Total,56.15,48.53,63.5,43.94,50.62,40.86,40.77,36.76,53.59,38.62,46.33,36.54,43.85,52.83,51.79,43.66,45.87,54.98,55.57,43.4,62.63,64.87,54.24,41.88,50.98,65.87,58.96,43.05,72.34,59.83,52.61,50.29,58.44,59.16,66.7,60.95,72.77,51.08,66.9,59.84,70.77,68.35,61.38,57.41,82.56,48.04,67.76,76.56,71.09,52.95,71.14
