"EDENFIELD (SCOUT MOOR RES.) NO.2",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2908,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.76,6.17,8.43,7.80,4.74,7.26,4.91,13.03,3.68,4.38,,
February,6.18,2.82,4.33,2.92,7.80,7.53,1.15,5.43,4.45,7.22,,
March,4.44,4.92,1.73,0.89,2.30,1.80,8.18,3.29,2.11,4.23,,
April,2.77,3.10,3.29,5.00,3.32,2.20,5.22,3.18,5.33,4.32,,
May,3.96,4.94,4.48,4.08,5.57,1.78,2.66,3.28,4.62,3.09,,
June,0.46,1.11,5.43,4.15,7.44,5.35,3.89,8.59,0.84,3.40,,
July,4.16,7.02,3.68,5.25,5.40,5.44,5.37,4.13,2.74,7.47,,
August,9.72,7.57,8.78,4.47,4.36,10.34,0.42,6.90,5.81,9.65,,
September,1.50,3.96,6.63,7.89,4.42,9.94,4.64,5.13,2.14,11.44,,
October,6.83,9.24,4.56,7.50,8.84,2.19,1.35,4.25,7.93,4.33,,
November,4.53,1.75,4.50,10.45,0.66,12.37,8.27,3.51,9.79,7.97,,
December,3.98,5.84,3.32,6.30,6.10,6.57,5.02,6.18,10.40,3.27,,
Total,50.29,58.44,59.16,66.70,60.95,72.77,51.08,66.90,59.84,70.77,,
Calc annual,50.29,58.44,59.16,66.70,60.95,72.77,51.08,66.90,59.84,70.77,,
Difference,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,,
