"KENDAL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,,
January,6.84,8.03,3.76,6.37,7.30,,,,,,,
February,3.67,6.21,5.36,8.09,13.47,,,,,,,
March,1.52,3.41,6.49,4.57,4.53,,,,,,,
April,2.23,4.59,10.03,1.56,4.18,,,,,,,
May,2.46,4.20,6.30,1.88,2.00,,,,,,,
June,3.98,3.26,3.65,3.35,1.46,,,,,,,
July,7.68,6.19,5.71,3.59,4.16,,,,,,,
August,6.34,4.83,7.21,6.68,5.34,,,,,,,
September,6.71,3.04,10.83,2.40,7.67,,,,,,,
October,4.86,5.17,5.78,5.35,7.33,,,,,,,
November,5.01,6.58,5.74,3.61,6.01,,,,,,,
December,9.82,7.84,12.69,7.24,6.20,,,,,,,
Total,61.12,63.35,83.55,54.69,69.65,-999.00,45.73,56.83,54.63,56.93,,
Calc annual,61.12,63.35,83.55,54.69,69.65,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,-0.00,0.00,-999.00,45.73,56.83,54.63,56.93,,
