SESSAY RECTORY,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6005,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.17,1.18,3.28,1.15,1.90,,,,,,,
February,0.80,0.13,2.35,4.11,1.20,,,,,,,
March,1.85,0.92,1.40,1.50,1.32,,,,,,,
April,3.14,0.99,2.37,1.63,1.70,,,,,,,
May,2.41,1.19,0.69,1.77,4.63,,,,,,,
June,1.12,0.25,1.40,0.68,1.46,,,,,,,
July,4.47,1.30,4.31,2.86,2.61,,,,,,,
August,1.88,3.88,3.62,4.29,2.62,,,,,,,
September,1.07,1.35,2.18,2.23,2.13,,,,,,,
October,2.55,1.32,0.83,2.36,3.69,,,,,,,
November,1.06,1.89,1.27,2.72,1.74,,,,,,,
December,3.00,2.09,2.89,2.82,2.72,,,,,,,
Total,26.52,16.49,26.59,28.12,27.72,,,,,,,
Calc annual,26.52,16.49,26.59,28.12,27.72,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,
